GFS Classification,Sector,Revenue stream name,Government entity,Revenue value,Currency,Country,ISO Code,Year,Start Date,End Date
Administrative fees for government services (1422E),Mining,Fees for application for certified true copy of lost certificate of mining title,Mining Cadastral Office,,NGN,Nigeria,NGA,2018,1/1/2018,12/31/2018
Administrative fees for government services (1422E),Mining,Fees for application for amendment of documents,Mining Cadastral Office,,NGN,Nigeria,NGA,2018,1/1/2018,12/31/2018
Administrative fees for government services (1422E),Mining,Search fee/Due diligence,Mining Cadastral Office,,NGN,Nigeria,NGA,2018,1/1/2018,12/31/2018
Compulsory transfers to government (infrastructure and other) (1415E4),Mining,"Fees for cadastre map information, application for certified true copy of other documents other than title documents",Mining Cadastral Office,"66,000",NGN,Nigeria,NGA,2018,1/1/2018,12/31/2018
Licence fees (114521E),Mining,Reconnaisance permit,Mining Cadastral Office,,NGN,Nigeria,NGA,2018,1/1/2018,12/31/2018
Other taxes payable by natural resource companies (116E),Mining,Other Fees,Mining Cadastral Office,,NGN,Nigeria,NGA,2018,1/1/2018,12/31/2018
Royalties (1415E1),Mining,Royalty,Mines Inspectorate Department,"2,147,215,780",NGN,Nigeria,NGA,2018,1/1/2018,12/31/2018
Emission and pollution taxes (114522E),Mining,Permit to deposit tailings,Mines Inspectorate Department,,NGN,Nigeria,NGA,2018,1/1/2018,12/31/2018
Administrative fees for government services (1422E),Mining,Permit to export minerals for commercial purposes,Mines Inspectorate Department,"800,000",NGN,Nigeria,NGA,2018,1/1/2018,12/31/2018
Taxes on exports (1152E),Mining,Permit to export minerals samples for analysis,Mines Inspectorate Department,"152,000",NGN,Nigeria,NGA,2018,1/1/2018,12/31/2018
Licence fees (114521E),Mining,Permit to posses and purchase minerals,Mines Inspectorate Department,"3,705,520",NGN,Nigeria,NGA,2018,1/1/2018,12/31/2018
Administrative fees for government services (1422E),Mining,Registration of accredited agents for movement of minerals,Mines Inspectorate Department,,NGN,Nigeria,NGA,2018,1/1/2018,12/31/2018
Administrative fees for government services (1422E),Mining,Permit to import explosives,Mines Inspectorate Department,"2,000,000",NGN,Nigeria,NGA,2018,1/1/2018,12/31/2018
Licence fees (114521E),Mining,Blasting certificates,Mines Inspectorate Department,"8,783,918",NGN,Nigeria,NGA,2018,1/1/2018,12/31/2018
Administrative fees for government services (1422E),Mining,Permit to Mix ANFO,Mines Inspectorate Department,"5,780,000",NGN,Nigeria,NGA,2018,1/1/2018,12/31/2018
Licence fees (114521E),Mining,Licence to manufacture explosives,Mines Inspectorate Department,,NGN,Nigeria,NGA,2018,1/1/2018,12/31/2018
Other taxes payable by natural resource companies (116E),Mining,Permit to erect a magazine,Mines Inspectorate Department,"4,680,000",NGN,Nigeria,NGA,2018,1/1/2018,12/31/2018
Other taxes payable by natural resource companies (116E),Mining,Permit to buy explosives,Mines Inspectorate Department,,NGN,Nigeria,NGA,2018,1/1/2018,12/31/2018
Licence fees (114521E),Mining,Licence to buy explosives,Mines Inspectorate Department,"5,780,473",NGN,Nigeria,NGA,2018,1/1/2018,12/31/2018
Licence fees (114521E),Mining,Licence to sell explosives,Mines Inspectorate Department,,NGN,Nigeria,NGA,2018,1/1/2018,12/31/2018
Licence fees (114521E),Mining,Explosives magazine licence,Mines Inspectorate Department,"19,450,315.00",NGN,Nigeria,NGA,2018,1/1/2018,12/31/2018
Administrative fees for government services (1422E),Mining,Renewal Detonator store no,Mines Inspectorate Department,,NGN,Nigeria,NGA,2018,1/1/2018,12/31/2018
Other taxes payable by natural resource companies (116E),Mining,Other Fees: ASM Co-op. Registration,Mines Inspectorate Department,"4,700,000.00",NGN,Nigeria,NGA,2018,1/1/2018,12/31/2018
Licence fees (114521E),Mining,Detonator Magazine Licence,Mines Inspectorate Department,,NGN,Nigeria,NGA,2018,1/1/2018,12/31/2018
Administrative fees for government services (1422E),Mining,Fee for suspension of operation,Mines Inspectorate Department,"1,900,000.00",NGN,Nigeria,NGA,2018,1/1/2018,12/31/2018
Licence fees (114521E),Mining,"Renewal of Mag. Licence, ANFO permit",Mines Inspectorate Department,,NGN,Nigeria,NGA,2018,1/1/2018,12/31/2018
Other taxes payable by natural resource companies (116E),Mining,Other fee: Oilfield,Mines Inspectorate Department,"5,820,000.00",NGN,Nigeria,NGA,2018,1/1/2018,12/31/2018
Administrative fees for government services (1422E),Mining,Renewal of Exp Mag & Det store,Mines Inspectorate Department,,NGN,Nigeria,NGA,2018,1/1/2018,12/31/2018
Other taxes payable by natural resource companies (116E),Mining,Others-PAYMENT FOR APPLICATION TO PURCHASE AND PROCESS MINERALS (SAND AND LATERITE),Mines Inspectorate Department,,NGN,Nigeria,NGA,2018,1/1/2018,12/31/2018
Administrative fees for government services (1422E),Mining,Others:Renewal of exp. Magazine & ANFO permit,Mines Inspectorate Department,,NGN,Nigeria,NGA,2018,1/1/2018,12/31/2018
"Ordinary taxes on income, profits and capital gains (1112E1)",Oil & Gas,Petroleum Profit Tax (US$),Federal Inland Revenue Service (for Oil & Gas),"6,927,130,977.62",USD,Nigeria,NGA,2018,1/1/2018,12/31/2018
Royalties (1415E1),Oil & Gas,Royalty (Oil),Department of Petroleum Resources,"3,595,448,538.72",USD,Nigeria,NGA,2018,1/1/2018,12/31/2018
Royalties (1415E1),Oil & Gas,Royalty (gas),Department of Petroleum Resources,"182,663,187.42",USD,Nigeria,NGA,2018,1/1/2018,12/31/2018
"Ordinary taxes on income, profits and capital gains (1112E1)",Oil & Gas,CIT,Federal Inland Revenue Service (for Oil & Gas),"219,827,879.56",USD,Nigeria,NGA,2018,1/1/2018,12/31/2018
"Ordinary taxes on income, profits and capital gains (1112E1)",Oil & Gas,Education Tax (EDT),Federal Inland Revenue Service (for Oil & Gas),"426,596,902.86",USD,Nigeria,NGA,2018,1/1/2018,12/31/2018
Other rent payments (1415E5),Oil & Gas,Concession Rent,Department of Petroleum Resources,"2,263,949.38",USD,Nigeria,NGA,2018,1/1/2018,12/31/2018
Compulsory transfers to government (infrastructure and other) (1415E4),Oil & Gas,Niger Delta Development Commission Levy,Niger Delta Development Commission,"683,383,325.73",USD,Nigeria,NGA,2018,1/1/2018,12/31/2018
Compulsory transfers to government (infrastructure and other) (1415E4),Oil & Gas,Nigerian Content Development and Monitoring Board (NCDMB) Levy,Nigerian Content Development and Monitoring Board (NCDMB),"160,010,089.26",USD,Nigeria,NGA,2018,1/1/2018,12/31/2018
"Fines, penalties, and forfeits (143E)",Oil & Gas,Gas Flare Penalties,Department of Petroleum Resources,"15,399,879.44",USD,Nigeria,NGA,2018,1/1/2018,12/31/2018
Profits of natural resource export monopolies (1153E1),Oil & Gas,Nigeria Liquefied Natural Gas Dividend,Nigerian National Petroleum Corporation (NNPC),"904,498,502.96",USD,Nigeria,NGA,2018,1/1/2018,12/31/2018
"Ordinary taxes on income, profits and capital gains (1112E1)",Oil & Gas,Capital Gain Tax,Federal Inland Revenue Service (for Oil & Gas),"35,773.00",USD,Nigeria,NGA,2018,1/1/2018,12/31/2018
"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",Oil & Gas,VAT,Federal Inland Revenue Service (for Oil & Gas),"762,946,348.39",USD,Nigeria,NGA,2018,1/1/2018,12/31/2018
Bonuses (1415E2),Oil & Gas,Signature Bonus,Department of Petroleum Resources,"1,141,514,210.00",USD,Nigeria,NGA,2018,1/1/2018,12/31/2018
Compulsory transfers to government (infrastructure and other) (1415E4),Oil & Gas,transportation revenue,Nigerian National Petroleum Corporation (NNPC),"423,988,419.96",USD,Nigeria,NGA,2018,1/1/2018,12/31/2018
Compulsory transfers to government (infrastructure and other) (1415E4),Oil & Gas,Nigerian Export Supervision Scheme (NESS) Fees,Federal Ministry of Finance,"37,043,081.90",USD,Nigeria,NGA,2018,1/1/2018,12/31/2018
"Ordinary taxes on income, profits and capital gains (1112E1)",Oil & Gas,Withholding Tax(WHT),Federal Inland Revenue Service (for Oil & Gas),"697,190,312.54",USD,Nigeria,NGA,2018,1/1/2018,12/31/2018
Taxes on payroll and workforce (112E),Oil & Gas,Pay as You Earn,Federal Inland Revenue Service (for Oil & Gas),"48,496,006.67",USD,Nigeria,NGA,2018,1/1/2018,12/31/2018
Delivered/paid to state-owned enterprise(s) (1415E32),Oil & Gas,Miscellanous Income,Nigerian National Petroleum Corporation (NNPC),"393,488,949.23",USD,Nigeria,NGA,2018,1/1/2018,12/31/2018
Delivered/paid to state-owned enterprise(s) (1415E32),Oil & Gas,Sales of Federation Crude Oil & Gas,Nigerian National Petroleum Corporation (NNPC),"16,004,107,530.00",USD,Nigeria,NGA,2018,1/1/2018,12/31/2018
"Ordinary taxes on income, profits and capital gains (1112E1)",Oil & Gas,Corporate Tax,The Norwegian Tax Directorate,"65,049,094,722.00",NOK,Norway,NOR,2017,1/1/2017,12/31/2017
Licence fees (114521E),Oil & Gas,License fees (Area fee/Arealavgift),The Norwegian Petroleum Directorate,"939,155,000",NOK,Norway,NOR,2017,1/1/2017,12/31/2017
Emission and pollution taxes (114522E),Oil & Gas,C02-tax,The Norwegian Petroleum Directorate,"5,181,970,000",NOK,Norway,NOR,2017,1/1/2017,12/31/2017
Emission and pollution taxes (114522E),Oil & Gas,Nox tax,Directorate of Customs and Excise,"6,555,000.00",NOK,Norway,NOR,2017,1/1/2017,12/31/2017
Withdrawals from income of quasi-corporations (1413E),Oil & Gas,Statens direkte økonomiske engasjement,Norwegian Central Bank,"87,157,000,000",NOK,Norway,NOR,2017,1/1/2017,12/31/2017
From government participation (equity) (1412E2),Oil & Gas,Dividend from Equinor,Norwegian Central Bank,"8,398,000,000",NOK,Norway,NOR,2017,1/1/2017,12/31/2017
"Ordinary taxes on income, profits and capital gains (1112E1)",Oil & Gas,Corporate Tax,The Norwegian Tax Directorate,"110,313,492,000.00",NOK,Norway,NOR,2018,1/1/2018,12/31/2018
Licence fees (114521E),Oil & Gas,License fees (Area fee/Arealavgift),The Norwegian Petroleum Directorate,"1,779,775,000",NOK,Norway,NOR,2018,1/1/2018,12/31/2018
Emission and pollution taxes (114522E),Oil & Gas,Nox tax,Directorate of Customs and Excise,"402,000",NOK,Norway,NOR,2018,1/1/2018,12/31/2018
Emission and pollution taxes (114522E),Oil & Gas,CO2-tax,The Norwegian Petroleum Directorate,"5,192,690,000.00",NOK,Norway,NOR,2018,1/1/2018,12/31/2018
Withdrawals from income of quasi-corporations (1413E),Oil & Gas,Statens direkte økonomiske engasjement,Norwegian Central Bank,"119,666,000,000",NOK,Norway,NOR,2018,1/1/2018,12/31/2018
From government participation (equity) (1412E2),Oil & Gas,Dividend from Equinor,Norwegian Central Bank,"14,984,000,000",NOK,Norway,NOR,2018,1/1/2018,12/31/2018
"Ordinary taxes on income, profits and capital gains (1112E1)",Oil & Gas,Corporate tax,The Norwegian Tax Administration,"133,501,467,350.00",NOK,Norway,NOR,2019,1/1/2019,12/31/2019
Licence fees (114521E),Oil & Gas,Area fees/License fees,The Norwegian Petroleum Directorate,"1,504,953,000",NOK,Norway,NOR,2019,1/1/2019,12/31/2019
Emission and pollution taxes (114522E),Oil & Gas,Nox-tax,The Norwegian Tax Administration,"1,715,724,000",NOK,Norway,NOR,2019,1/1/2019,12/31/2019
Emission and pollution taxes (114522E),Oil & Gas,CO2-tax,The Norwegian Petroleum Directorate,"5,370,907,000.00",NOK,Norway,NOR,2019,1/1/2019,12/31/2019
Withdrawals from income of quasi-corporations (1413E),Oil & Gas,State direct financial interest,Petoro,"96,478,000,000",NOK,Norway,NOR,2019,1/1/2019,12/31/2019
From government participation (equity) (1412E2),Oil & Gas,Dividend from Equinor,Equinor,"20,057,000,000",NOK,Norway,NOR,2019,1/1/2019,12/31/2019
Other taxes payable by natural resource companies (116E),Oil & Gas,Autres revenus du domaine minier,Direction Générale du Trésor (DGT),"129,727,234,346",XAF,Republic of the Congo,COG,2017,2017-01-01,2017-12-31
Taxes on payroll and workforce (112E),Oil & Gas,Taxe sur les salaires (IRPP-TF-TA-FNH-TUS),Direction Générale des Impôts et des Domaines (DGID),"31,890,191,900",XAF,Republic of the Congo,COG,2017,2017-01-01,2017-12-31
Royalties (1415E1),Oil & Gas,Provision pour investissements diversifiés (PID),Direction Générale du Trésor (DGT),"20,550,995,462",XAF,Republic of the Congo,COG,2017,2017-01-01,2017-12-31
Other taxes payable by natural resource companies (116E),Other,Fiscalité du champs Lianzi,Direction Générale du Trésor (DGT),"18,506,049,729",XAF,Republic of the Congo,COG,2017,2017-01-01,2017-12-31
"Ordinary taxes on income, profits and capital gains (1112E1)",Oil & Gas,Impôts retenus à la source des sous-traitants,Direction Générale des Impôts et des Domaines (DGID),"11,878,710,642",XAF,Republic of the Congo,COG,2017,2017-01-01,2017-12-31
Taxes on exports (1152E),Other,Redevance bois (RDB),Direction Générale des Douanes et des Droits Indirects (DGDDI),"9,254,022,668",XAF,Republic of the Congo,COG,2017,2017-01-01,2017-12-31
Royalties (1415E1),Oil & Gas,Bonus de signature,Direction Générale du Trésor (DGT),"7,834,306,658",XAF,Republic of the Congo,COG,2017,2017-01-01,2017-12-31
"Fines, penalties, and forfeits (143E)",Oil & Gas,Redressements fiscaux/amendes et pénalités,Direction Générale des Impôts et des Domaines (DGID),"7,228,986,431",XAF,Republic of the Congo,COG,2017,2017-01-01,2017-12-31
"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",Oil & Gas,Taxe sur la Valeur Ajoutée (TVA) (DGID),Direction Générale des Impôts et des Domaines (DGID),"5,175,220,390",XAF,Republic of the Congo,COG,2017,2017-01-01,2017-12-31
Other taxes payable by natural resource companies (116E),Other,Taxe d'abattage,Direction Générale du Trésor (DGT),"4,305,512,335",XAF,Republic of the Congo,COG,2017,2017-01-01,2017-12-31
Customs and other import duties (1151E),Oil & Gas,Redevance informatique,Direction Générale des Douanes et des Droits Indirects (DGDDI),"3,945,716,545",XAF,Republic of the Congo,COG,2017,2017-01-01,2017-12-31
Royalties (1415E1),Oil & Gas,"Profit Oil, Super Profit Oil, Excess Oil",Direction Générale du Trésor (DGT),"3,594,470,855",XAF,Republic of the Congo,COG,2017,2017-01-01,2017-12-31
Royalties (1415E1),Oil & Gas,Solde de fiscalité reversé (Hors PID et Red sur autoconsommation),Direction Générale du Trésor (DGT),"3,066,413,485",XAF,Republic of the Congo,COG,2017,2017-01-01,2017-12-31
Royalties (1415E1),Oil & Gas,Redevance sur auto-consommation,Direction Générale du Trésor (DGT),"1,856,582,453",XAF,Republic of the Congo,COG,2017,2017-01-01,2017-12-31
Other taxes payable by natural resource companies (116E),Other,Taxe de superficie,Direction Générale du Trésor (DGT),"1,836,548,898",XAF,Republic of the Congo,COG,2017,2017-01-01,2017-12-31
Customs and other import duties (1151E),Oil & Gas,Taxe sur la valeur ajoutée (TVA-DGDDI),Direction Générale des Douanes et des Droits Indirects (DGDDI),"1,559,069,219",XAF,Republic of the Congo,COG,2017,2017-01-01,2017-12-31
Customs and other import duties (1151E),Oil & Gas,Tarif Extérieur Commun (TEC),Direction Générale des Douanes et des Droits Indirects (DGDDI),"1,522,304,437",XAF,Republic of the Congo,COG,2017,2017-01-01,2017-12-31
Royalties (1415E1),Oil & Gas,Frais de formation,Direction Générale des Hydrocarbures (DGH),"1,384,794,486",XAF,Republic of the Congo,COG,2017,2017-01-01,2017-12-31
"Ordinary taxes on income, profits and capital gains (1112E1)",Oil & Gas,Taxe spéciale sur les sociétés (y compris retenue à la source),Direction Générale des Impôts et des Domaines (DGID),"1,107,682,094",XAF,Republic of the Congo,COG,2017,2017-01-01,2017-12-31
Taxes on exports (1152E),Other,Taxe à l'exportation des bois,Direction Générale des Douanes et des Droits Indirects (DGDDI),"830,641,921",XAF,Republic of the Congo,COG,2017,2017-01-01,2017-12-31
Delivered/paid directly to government (1415E31),Oil & Gas,Redevance minière proportionnelle -en nature-,Direction Générale des Hydrocarbures (DGH),"709,923,363",USD,Republic of the Congo,COG,2017,2017-01-01,2017-12-31
Delivered/paid directly to government (1415E31),Oil & Gas,"Profit Oil, Super Profit Oil, Excess Oil -en nature-",Direction Générale des Hydrocarbures (DGH),"696,729,389",USD,Republic of the Congo,COG,2017,2017-01-01,2017-12-31
"Fines, penalties, and forfeits (143E)",Other,Amendes et infractions,Ministère de l'Economie Forestière et du Développement Durables (MEFDD),"582,876,639",XAF,Republic of the Congo,COG,2017,2017-01-01,2017-12-31
Taxes on property (113E),Oil & Gas,Taxe immobilière,Direction Générale des Impôts et des Domaines (DGID),"531,278,424",XAF,Republic of the Congo,COG,2017,2017-01-01,2017-12-31
Royalties (1415E1),Oil & Gas,Redevance superficiaire,Direction Générale du Trésor (DGT),"276,649,278",XAF,Republic of the Congo,COG,2017,2017-01-01,2017-12-31
"Extraordinary taxes on income, profits and capital gains (1112E2)",Oil & Gas,Centimes Additionnels (CAD),Direction Générale des Impôts et des Domaines (DGID),"252,239,639",XAF,Republic of the Congo,COG,2017,2017-01-01,2017-12-31
Delivered/paid to state-owned enterprise(s) (1415E32),Oil & Gas,Part d’huile de la SNPC -en nature-,Société Nationale des Pétroles du Congo (SNPC),"225,182,569",USD,Republic of the Congo,COG,2017,2017-01-01,2017-12-31
Other taxes payable by natural resource companies (116E),Oil & Gas,Patente,Direction Générale des Impôts et des Domaines (DGID),"190,356,272",XAF,Republic of the Congo,COG,2017,2017-01-01,2017-12-31
"Ordinary taxes on income, profits and capital gains (1112E1)",Oil & Gas,Impôt sur le revenu des valeurs mobilières (IRM),Direction Générale des Impôts et des Domaines (DGID),"160,098,439",XAF,Republic of the Congo,COG,2017,2017-01-01,2017-12-31
"Fines, penalties, and forfeits (143E)",Oil & Gas,Redressements Douaniers/amendes et pénalités,Direction Générale des Douanes et des Droits Indirects (DGDDI),"150,917,268",XAF,Republic of the Congo,COG,2017,2017-01-01,2017-12-31
Other taxes payable by natural resource companies (116E),Other,Taxe de déboisement,Direction Générale du Trésor (DGT),"106,075,187",XAF,Republic of the Congo,COG,2017,2017-01-01,2017-12-31
Taxes on property (113E),Oil & Gas,Taxe d'occupation des Locaux (y compris retenue à la source),Direction Générale des Impôts et des Domaines (DGID),"86,116,011",XAF,Republic of the Congo,COG,2017,2017-01-01,2017-12-31
Motor vehicle taxes (11451E),Oil & Gas,Taxe sur les véhicules de tourisme des sociétés (TVTS),Direction Générale des Impôts et des Domaines (DGID),"49,452,191",XAF,Republic of the Congo,COG,2017,2017-01-01,2017-12-31
Other taxes payable by natural resource companies (116E),Oil & Gas,Autres revenues du domaine minier,Direction Générale des Impôts et des Domaines (DGID),"46,017,222",XAF,Republic of the Congo,COG,2017,2017-01-01,2017-12-31
"Ordinary taxes on income, profits and capital gains (1112E1)",Oil & Gas,Impôts sur les sociétés,Direction Générale des Impôts et des Domaines (DGID),"42,459,769",XAF,Republic of the Congo,COG,2017,2017-01-01,2017-12-31
Taxes on exports (1152E),Oil & Gas,Droits accessoires à la sortie (DAS),Direction Générale des Douanes et des Droits Indirects (DGDDI),"40,234,739",XAF,Republic of the Congo,COG,2017,2017-01-01,2017-12-31
Delivered/paid directly to government (1415E31),Oil & Gas,Interets Yanga & Sendji (15%) -en nature-,Direction Générale des Hydrocarbures (DGH),"35,206,052",USD,Republic of the Congo,COG,2017,2017-01-01,2017-12-31
Customs and other import duties (1151E),Oil & Gas,Droits d'accise (DAC),Direction Générale des Douanes et des Droits Indirects (DGDDI),"21,651,151",XAF,Republic of the Congo,COG,2017,2017-01-01,2017-12-31
Other taxes payable by natural resource companies (116E),Oil & Gas,Taxe régionale,Direction Générale des Impôts et des Domaines (DGID),"6,427,600",XAF,Republic of the Congo,COG,2017,2017-01-01,2017-12-31
Taxes on exports (1152E),Oil & Gas,Droits de sortie (DST),Direction Générale des Douanes et des Droits Indirects (DGDDI),"3,535,699",XAF,Republic of the Congo,COG,2017,2017-01-01,2017-12-31
Other taxes payable by natural resource companies (116E),Other,Taxe sur les produits forestiers accessoires,Direction Générale du Trésor (DGT),"618,000",XAF,Republic of the Congo,COG,2017,2017-01-01,2017-12-31
Royalties (1415E1),Oil & Gas,Bonus de production,Direction Générale du Trésor (DGT),,XAF,Republic of the Congo,COG,2017,2017-01-01,2017-12-31
From government participation (equity) (1412E2),Oil & Gas,Dividendes versés à la SNPC,Société Nationale des Pétroles du Congo (SNPC),,XAF,Republic of the Congo,COG,2017,2017-01-01,2017-12-31
From government participation (equity) (1412E2),Oil & Gas,Dividendes versés à L'Etat,Direction Générale du Trésor (DGT),,XAF,Republic of the Congo,COG,2017,2017-01-01,2017-12-31
From government participation (equity) (1412E2),Mining,Dividendes versés par les sociétés minières,Direction Générale du Trésor (DGT),,XAF,Republic of the Congo,COG,2017,2017-01-01,2017-12-31
Licence fees (114521E),Mining,Droits fixes,Direction Générale du Trésor (DGT),,XAF,Republic of the Congo,COG,2017,2017-01-01,2017-12-31
Frais de formation,Other,Frais de formation,Direction Générale des Hydrocarbures (DGH),,XAF,Republic of the Congo,COG,2017,2017-01-01,2017-12-31
Compulsory transfers to government (infrastructure and other) (1415E4),Oil & Gas,Recherche Cuvette,Direction Générale du Trésor (DGT),,XAF,Republic of the Congo,COG,2017,2017-01-01,2017-12-31
Royalties (1415E1),Mining,Redevance minière,Direction Générale du Trésor (DGT),,XAF,Republic of the Congo,COG,2017,2017-01-01,2017-12-31
Royalties (1415E1),Oil & Gas,Redevance pétrolière,Direction Générale du Trésor (DGT),,XAF,Republic of the Congo,COG,2017,2017-01-01,2017-12-31
Taxes on exports (1152E),Mining,Redevance sur les diamants (RDA),Direction Générale des Douanes et des Droits Indirects (DGDDI),,XAF,Republic of the Congo,COG,2017,2017-01-01,2017-12-31
Taxes on exports (1152E),Oil & Gas,Taxe additionnelle à l'exportation (TAE),Direction Générale des Douanes et des Droits Indirects (DGDDI),,XAF,Republic of the Congo,COG,2017,2017-01-01,2017-12-31
Royalties (1415E1),Oil & Gas,Taxe Maritime,SOCOTRAM / Direction de la Marine Marchande / Conseil congolais des chargeurs,,XAF,Republic of the Congo,COG,2017,2017-01-01,2017-12-31
Other taxes payable by natural resource companies (116E),Mining,Taxe sur les géomatériaux de construction,Direction Générale du Trésor (DGT),,XAF,Republic of the Congo,COG,2017,2017-01-01,2017-12-31
"Fines, penalties, and forfeits (143E)",Mining,"Amendes, pénalités et redressements douaniers",Direction Générale des Douanes (DGD),"54,000,000.00",XOF,Senegal,SEN,2018,2018-01-01,2018-12-31
Delivered/paid to state-owned enterprise(s) (1415E32),Oil & Gas,Appui à la formation et Appui à la promotion de la recherche et de l'exploitation,Société des Pétroles du Sénégal (PETROSEN),"1,981,611,096.00",XOF,Senegal,SEN,2018,2018-01-01,2018-12-31
Delivered/paid to state-owned enterprise(s) (1415E32),Oil & Gas,Appui à l'équipement,Société des Pétroles du Sénégal (PETROSEN),"79,081,228.00",XOF,Senegal,SEN,2018,2018-01-01,2018-12-31
Compulsory transfers to government (infrastructure and other) (1415E4),Mining,Appui institutionnel,Direction des Mines et de la Géologie (DMG),"578,351,583.72",XOF,Senegal,SEN,2018,2018-01-01,2018-12-31
Compulsory transfers to government (infrastructure and other) (1415E4),Mining,Appui Institutionnel (Fonds d'appui au Mini. De l'Env),"Direction des Eaux, Forêts, Chasses et Conservation des Sols (DEFCCS)","149,314,320.00",XOF,Senegal,SEN,2018,2018-01-01,2018-12-31
Other taxes payable by natural resource companies (116E),Mining,Autres flux de paiements significatifs (> 25 millions de  FCFA) (reconciliables),Direction Générale des Impôts et des Domaines (DGID),"143,458,286.00",XOF,Senegal,SEN,2018,2018-01-01,2018-12-31
Taxes on property (113E),Mining,Contribution économique locale Valeur Ajoutée (CEL-VA),Direction Générale de la Comptabilité Publique et du Trésor (DGCPT),"115,529,469.00",XOF,Senegal,SEN,2018,2018-01-01,2018-12-31
Other taxes payable by natural resource companies (116E),Mining,Contribution spéciale sur les produits des mines et des carrières (CSMC),Direction Générale des Impôts et des Domaines (DGID),"632,060,722.00",XOF,Senegal,SEN,2018,2018-01-01,2018-12-31
Customs and other import duties (1151E),Mining,"Droits de douane, TVA douanière et taxes assimilées",Direction Générale des Douanes (DGD),"14,459,408,788.00",XOF,Senegal,SEN,2018,2018-01-01,2018-12-31
Customs and other import duties (1151E),Oil & Gas,"Droits de douane, TVA douanière et taxes assimilées",Direction Générale des Douanes (DGD),"166,765,548.00",XOF,Senegal,SEN,2018,2018-01-01,2018-12-31
Licence fees (114521E),Mining,Droits d'entrée/fixes,Direction des Mines et de la Géologie (DMG),"189,030,000.00",XOF,Senegal,SEN,2018,2018-01-01,2018-12-31
"Extraordinary taxes on income, profits and capital gains (1112E2)",Mining,Impôt sur le revenu des valeurs mobilières,Direction Générale des Impôts et des Domaines (DGID),"318,853,923.00",XOF,Senegal,SEN,2018,2018-01-01,2018-12-31
"Extraordinary taxes on income, profits and capital gains (1112E2)",Oil & Gas,Impôt sur le revenu des valeurs mobilières,Direction Générale des Impôts et des Domaines (DGID),"5,272,150.00",XOF,Senegal,SEN,2018,2018-01-01,2018-12-31
"Ordinary taxes on income, profits and capital gains (1112E1)",Mining,Impôt sur les sociétés,Direction Générale des Impôts et des Domaines (DGID),"8,526,636,170.00",XOF,Senegal,SEN,2018,2018-01-01,2018-12-31
"Ordinary taxes on income, profits and capital gains (1112E1)",Oil & Gas,Impôt sur les sociétés,Direction Générale des Impôts et des Domaines (DGID),"271,986,000.00",XOF,Senegal,SEN,2018,2018-01-01,2018-12-31
"Ordinary taxes on income, profits and capital gains (1112E1)",Mining,Impôt sur les sociétés (bénéfices non pétroliers/miniers ),Direction Générale des Impôts et des Domaines (DGID),"48,740,220.00",XOF,Senegal,SEN,2018,2018-01-01,2018-12-31
Other rent payments (1415E5),Oil & Gas,Loyer superficiel,Société des Pétroles du Sénégal (PETROSEN),"188,196,935.00",XOF,Senegal,SEN,2018,2018-01-01,2018-12-31
Licence fees (114521E),Mining,Patente,Direction Générale de la Comptabilité Publique et du Trésor (DGCPT),"1,386,930,603.00",XOF,Senegal,SEN,2018,2018-01-01,2018-12-31
Royalties (1415E1),Mining,Redevance minière (y compris la taxe à l’extraction),Direction des Mines et de la Géologie (DMG),"19,055,887,811.00",XOF,Senegal,SEN,2018,2018-01-01,2018-12-31
Royalties (1415E1),Mining,Redevance superficiaire,Direction des Mines et de la Géologie (DMG),"130,443,172.00",XOF,Senegal,SEN,2018,2018-01-01,2018-12-31
"Fines, penalties, and forfeits (143E)",Mining,Redressements fiscaux,Direction Générale des Impôts et des Domaines (DGID),"4,863,558,823.00",XOF,Senegal,SEN,2018,2018-01-01,2018-12-31
Delivered/paid directly to government (1415E31),Oil & Gas,Revenus issus de la commercialisation de la Part de la production de l'État,Direction Générale de la Comptabilité Publique et du Trésor (DGCPT),"166,981,592.00",XOF,Senegal,SEN,2018,2018-01-01,2018-12-31
Delivered/paid to state-owned enterprise(s) (1415E32),Oil & Gas,Revenus issus de la commercialisation de la Part de la production de PETROSEN,Société des Pétroles du Sénégal (PETROSEN),"99,566,374.00",XOF,Senegal,SEN,2018,2018-01-01,2018-12-31
"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",Mining,Taxe spéciale sur le ciment,Direction Générale des Impôts et des Domaines (DGID),"14,041,002,285.00",XOF,Senegal,SEN,2018,2018-01-01,2018-12-31
Royalties (1415E1),Mining,Taxe superficiaire,Direction de l'Environnement et des Etablissements Classés (DEEC),"304,264,550.00",XOF,Senegal,SEN,2018,2018-01-01,2018-12-31
"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",Mining,Taxe sur la valeur ajoutée reversée,Direction Générale des Impôts et des Domaines (DGID),"27,469,637,445.00",XOF,Senegal,SEN,2018,2018-01-01,2018-12-31
"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",Oil & Gas,Taxe sur la valeur ajoutée reversée,Direction Générale des Impôts et des Domaines (DGID),"89,170,174.00",XOF,Senegal,SEN,2018,2018-01-01,2018-12-31
