GFS Classification,Sector,Revenue stream name,Government entity,Revenue value,Currency,Country,ISO Code,Year,Start Date,End Date
"Extraordinary taxes on income, profits and capital gains (1112E2)",Oil & Gas,Ring Fence CT and Supplementary Charge (RFCT & SC),HER MAJESTY’S REVENUE AND CUSTOMS (HMRC),1938928679.53,GBP,United Kingdom,GBR,2018,2018-01-01,2018-12-31
"Extraordinary taxes on income, profits and capital gains (1112E2)",Oil & Gas,Petroleum Revenue Tax (PRT),HER MAJESTY’S REVENUE AND CUSTOMS (HMRC),-837756974.0,GBP,United Kingdom,GBR,2018,2018-01-01,2018-12-31
Licence fees (114521E),Oil & Gas,Petroleum Licence Fees,OIL & GAS AUTHORITY (OGA),66823846.76,GBP,United Kingdom,GBR,2018,2018-01-01,2018-12-31
Other taxes payable by natural resource companies (116E),Oil & Gas,Oil & Gas Authority (OGA) Levy,OIL & GAS AUTHORITY (OGA),22078928.86,GBP,United Kingdom,GBR,2018,2018-01-01,2018-12-31
Licence fees (114521E),Mining,Payments to the Crown Estate M&Q,THE CROWN ESTATE (TCE),21971914.22,GBP,United Kingdom,GBR,2018,2018-01-01,2018-12-31
Licence fees (114521E),Oil & Gas,Payments to the Crown Estate O&G,THE CROWN ESTATE (TCE),3202712.55,GBP,United Kingdom,GBR,2018,2018-01-01,2018-12-31
Licence fees (114521E),Mining,Payments to Crown Estate Scotland M&Q,CROWN ESTATE SCOTLAND (CES),212258.4,GBP,United Kingdom,GBR,2018,2018-01-01,2018-12-31
Licence fees (114521E),Oil & Gas,Payments to Crown Estate Scotland O&G,CROWN ESTATE SCOTLAND (CES),1900894.75,GBP,United Kingdom,GBR,2018,2018-01-01,2018-12-31
"Ordinary taxes on income, profits and capital gains (1112E1)",Mining,Corporation Tax,HER MAJESTY’S REVENUE AND CUSTOMS (HMRC),48016765.29,GBP,United Kingdom,GBR,2019,2019-01-01,2019-12-31
"Ordinary taxes on income, profits and capital gains (1112E1)",Oil & Gas,Ring Fence CT and Supplementary Charge (RFCT & SC),HER MAJESTY’S REVENUE AND CUSTOMS (HMRC),1658374684.76,GBP,United Kingdom,GBR,2019,2019-01-01,2019-12-31
"Extraordinary taxes on income, profits and capital gains (1112E2)",Oil & Gas,Petroleum Revenue Tax (PRT),HER MAJESTY’S REVENUE AND CUSTOMS (HMRC),-310096175.0,GBP,United Kingdom,GBR,2019,2019-01-01,2019-12-31
Licence fees (114521E),Oil & Gas,Petroleum Licence Fees,OIL & GAS AUTHORITY (OGA),65717829.74,GBP,United Kingdom,GBR,2019,2019-01-01,2019-12-31
Other taxes payable by natural resource companies (116E),Oil & Gas,Oil & Gas Authority (OGA) Levy,OIL & GAS AUTHORITY (OGA),25275012.28,GBP,United Kingdom,GBR,2019,2019-01-01,2019-12-31
Licence fees (114521E),Mining,Payments to the Crown Estate M&Q,THE CROWN ESTATE (TCE),22042899.6,GBP,United Kingdom,GBR,2019,2019-01-01,2019-12-31
Licence fees (114521E),Oil & Gas,Payments to the Crown Estate O&G,THE CROWN ESTATE (TCE),2533471.99,GBP,United Kingdom,GBR,2019,2019-01-01,2019-12-31
Licence fees (114521E),Mining,Payments to Crown Estate Scotland M&Q,CROWN ESTATE SCOTLAND (CES),190694.0,GBP,United Kingdom,GBR,2019,2019-01-01,2019-12-31
Licence fees (114521E),Oil & Gas,Payments to Crown Estate Scotland O&G,CROWN ESTATE SCOTLAND (CES),1637972.0,GBP,United Kingdom,GBR,2019,2019-01-01,2019-12-31
"Ordinary taxes on income, profits and capital gains (1112E1)",Mining,Corporation Tax,HER MAJESTY’S REVENUE AND CUSTOMS (HMRC),21661391.84,GBP,United Kingdom,GBR,2020,2020-01-01,2020-12-31
"Ordinary taxes on income, profits and capital gains (1112E1)",Oil & Gas,Ring Fence CT and Supplementary Charge (RFCT & SC),HER MAJESTY’S REVENUE AND CUSTOMS (HMRC),578213066.0,GBP,United Kingdom,GBR,2020,2020-01-01,2020-12-31
"Extraordinary taxes on income, profits and capital gains (1112E2)",Oil & Gas,Petroleum Revenue Tax (PRT),HER MAJESTY’S REVENUE AND CUSTOMS (HMRC),-445176091.0,GBP,United Kingdom,GBR,2020,2020-01-01,2020-12-31
Licence fees (114521E),Oil & Gas,Petroleum Licence Fees,OIL & GAS AUTHORITY (OGA),55709437.59,GBP,United Kingdom,GBR,2020,2020-01-01,2020-12-31
Other taxes payable by natural resource companies (116E),Oil & Gas,Oil & Gas Authority (OGA) Levy,OIL & GAS AUTHORITY (OGA),29313057.9,GBP,United Kingdom,GBR,2020,2020-01-01,2020-12-31
Licence fees (114521E),Mining,Payments to the Crown Estate M&Q,THE CROWN ESTATE (TCE),21711580.0,GBP,United Kingdom,GBR,2020,2020-01-01,2020-12-31
Licence fees (114521E),Oil & Gas,Payments to the Crown Estate O&G,THE CROWN ESTATE (TCE),3218019.75,GBP,United Kingdom,GBR,2020,2020-01-01,2020-12-31
Licence fees (114521E),Mining,Payments to Crown Estate Scotland M&Q,CROWN ESTATE SCOTLAND (CES),99435.0,GBP,United Kingdom,GBR,2020,2020-01-01,2020-12-31
Licence fees (114521E),Oil & Gas,Payments to Crown Estate Scotland O&G,CROWN ESTATE SCOTLAND (CES),1562910.0,GBP,United Kingdom,GBR,2020,2020-01-01,2020-12-31
"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",Mining,VAT,ZAMBIAN REVENUE AUTHORITY (ZRA),3577727839.31,ZMW,Zambia,ZMB,2017,2017-01-01,2017-12-31
Royalties (1415E1),Mining,Mineral Royalty,ZAMBIAN REVENUE AUTHORITY (ZRA),2459526547.72,ZMW,Zambia,ZMB,2017,2017-01-01,2017-12-31
"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",Mining,Import VAT,ZAMBIAN REVENUE AUTHORITY (ZRA),1884894275.0,ZMW,Zambia,ZMB,2017,2017-01-01,2017-12-31
"Ordinary taxes on income, profits and capital gains (1112E1)",Mining,Company Income Tax (including Provisional Tax),ZAMBIAN REVENUE AUTHORITY (ZRA),1243332903.24,ZMW,Zambia,ZMB,2017,2017-01-01,2017-12-31
From state-owned enterprises (1412E1),Mining,Price participation fees,ZAMBIA CONSOLIDATED COPPER MINES – INVESTMENT HOLDINGS PLC (ZCCM- IH),662195642.18,ZMW,Zambia,ZMB,2017,2017-01-01,2017-12-31
Customs and other import duties (1151E),Mining,Import/Customs Duty,ZAMBIAN REVENUE AUTHORITY (ZRA),518187657.5,ZMW,Zambia,ZMB,2017,2017-01-01,2017-12-31
Taxes on property (113E),Mining,Property Rates,LOCAL COUNCILS,100034638.26,ZMW,Zambia,ZMB,2017,2017-01-01,2017-12-31
Excise taxes (1142E),Mining,Excise Duty - Electrical Energy,ZAMBIAN REVENUE AUTHORITY (ZRA),49047247.27,ZMW,Zambia,ZMB,2017,2017-01-01,2017-12-31
Other rent payments (1415E5),Mining,Area Charges,MINISTRY OF MINES AND MINERALS DEVELOPMENT,5016931.08,ZMW,Zambia,ZMB,2017,2017-01-01,2017-12-31
Other rent payments (1415E5),Mining,Ground Rent,MINISTRY OF LANDS,497380.71,ZMW,Zambia,ZMB,2017,2017-01-01,2017-12-31
Licence fees (114521E),Mining,Annual Business Fees,LOCAL COUNCILS,418176.54,ZMW,Zambia,ZMB,2017,2017-01-01,2017-12-31
Taxes on property (113E),Mining,Property Transfer Tax,ZAMBIAN REVENUE AUTHORITY (ZRA),99955298.03,ZMW,Zambia,ZMB,2017,2017-01-01,2017-12-31
Licence fees (114521E),Mining,Application Fees,MINISTRY OF MINES AND MINERALS DEVELOPMENT,7500.0,ZMW,Zambia,ZMB,2017,2017-01-01,2017-12-31
"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",Mining,Turnover Tax,ZAMBIAN REVENUE AUTHORITY (ZRA),321883.9,ZMW,Zambia,ZMB,2017,2017-01-01,2017-12-31
Administrative fees for government services (1422E),Mining,CEC - Dividends,ZAMBIA CONSOLIDATED COPPER MINES – INVESTMENT HOLDINGS PLC (ZCCM- IH),33978808.01,ZMW,Zambia,ZMB,2017,2017-01-01,2017-12-31
Other rent payments (1415E5),Oil & Gas,AREA CHARGES,MINISTRY OF MINES AND MINERALS DEVELOPMENT,1168799.5,ZMW,Zambia,ZMB,2017,2017-01-01,2017-12-31
Licence fees (114521E),Oil & Gas,ANNUAL LICENCE FEES,MINISTRY OF MINES AND MINERALS DEVELOPMENT,180000.0,ZMW,Zambia,ZMB,2017,2017-01-01,2017-12-31
Licence fees (114521E),Mining,Manganese Levy,LOCAL COUNCILS,58550.0,ZMW,Zambia,ZMB,2017,2017-01-01,2017-12-31
Licence fees (114521E),Mining,Presumptive Tax,ZAMBIAN REVENUE AUTHORITY (ZRA),917.4,ZMW,Zambia,ZMB,2017,2017-01-01,2017-12-31
Emission and pollution taxes (114522E),Mining,Payments to EPF,ENVIRONMENTAL PROTECTION FUND,2276581.33,ZMW,Zambia,ZMB,2017,2017-01-01,2017-12-31
From state-owned enterprises (1412E1),Mining,Price participation fees,ZCCM- IH,553038808.44,ZMW,Zambia,ZMB,2018,2018-01-01,2018-12-31
From state-owned enterprises (1412E1),Mining,CEC - Dividends,ZCCM- IH,205288440.0,ZMW,Zambia,ZMB,2018,2018-01-01,2018-12-31
Administrative fees for government services (1422E),Oil,DATA PACKAGE,MINISTRY OF MINES AND MINERALS DEVELOPMENT,858480.0,ZMW,Zambia,ZMB,2018,2018-01-01,2018-12-31
Administrative fees for government services (1422E),Mining,Other fees & charges,MINISTRY OF MINES AND MINERALS DEVELOPMENT,3775232.33,ZMW,Zambia,ZMB,2018,2018-01-01,2018-12-31
Customs and other import duties (1151E),Mining,Import/Customs Duty,ZAMBIAN REVENUE AUTHORITY (ZRA),656255679.94,ZMW,Zambia,ZMB,2018,2018-01-01,2018-12-31
Emission and pollution taxes (114522E),Mining,Payments to EPF,ENVIRONMENTAL PROTECTION FUND,23330601.78,ZMW,Zambia,ZMB,2018,2018-01-01,2018-12-31
Excise taxes (1142E),Mining,Excise Duty - Electrical Energy,ZAMBIAN REVENUE AUTHORITY (ZRA),81538078.11,ZMW,Zambia,ZMB,2018,2018-01-01,2018-12-31
Excise taxes (1142E),Mining,Domestic Excise,ZAMBIAN REVENUE AUTHORITY (ZRA),82706233.01,ZMW,Zambia,ZMB,2018,2018-01-01,2018-12-31
From government participation (equity) (1412E2),Mining,Dividends (from ZCCM to IDC),IDC,69205641.67,ZMW,Zambia,ZMB,2018,2018-01-01,2018-12-31
From state-owned enterprises (1412E1),Mining,Dividends (from ZCCM to MOF),MOF,23178861.72,ZMW,Zambia,ZMB,2018,2018-01-01,2018-12-31
"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",Mining,VAT,ZAMBIAN REVENUE AUTHORITY (ZRA),3059646718.87,ZMW,Zambia,ZMB,2018,2018-01-01,2018-12-31
"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",Mining,Import VAT,ZAMBIAN REVENUE AUTHORITY (ZRA),3040756522.34,ZMW,Zambia,ZMB,2018,2018-01-01,2018-12-31
"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",Mining,Turnover Tax,ZAMBIAN REVENUE AUTHORITY (ZRA),214103.32,ZMW,Zambia,ZMB,2018,2018-01-01,2018-12-31
Licence fees (114521E),Mining,Annual Business Fees,LOCAL COUNCILS,3904520.96,ZMW,Zambia,ZMB,2018,2018-01-01,2018-12-31
Licence fees (114521E),Mining,Licence Fees,MINISTRY OF MINES AND MINERALS DEVELOPMENT,6689725.28,ZMW,Zambia,ZMB,2018,2018-01-01,2018-12-31
Licence fees (114521E),Oil,ANNUAL LICENCE FEES,MINISTRY OF MINES AND MINERALS DEVELOPMENT,690000.0,ZMW,Zambia,ZMB,2018,2018-01-01,2018-12-31
Licence fees (114521E),Oil,APPLICATION FEES,MINISTRY OF MINES AND MINERALS DEVELOPMENT,480000.0,ZMW,Zambia,ZMB,2018,2018-01-01,2018-12-31
Licence fees (114521E),Mining,Manganese Levy,LOCAL COUNCILS,547561.12,ZMW,Zambia,ZMB,2018,2018-01-01,2018-12-31
Licence fees (114521E),Mining,Presumptive Tax,ZAMBIAN REVENUE AUTHORITY (ZRA),2662.0,ZMW,Zambia,ZMB,2018,2018-01-01,2018-12-31
Licence fees (114521E),Mining,Stone Levy,LOCAL COUNCILS,1046904.48,ZMW,Zambia,ZMB,2018,2018-01-01,2018-12-31
"Ordinary taxes on income, profits and capital gains (1112E1)",Mining,Company Income Tax (including Provisional Tax),ZAMBIAN REVENUE AUTHORITY (ZRA),2466978518.6,ZMW,Zambia,ZMB,2018,2018-01-01,2018-12-31
"Ordinary taxes on income, profits and capital gains (1112E1)",Mining,Other taxes (ZRA),ZAMBIAN REVENUE AUTHORITY (ZRA),3059098.49,ZMW,Zambia,ZMB,2018,2018-01-01,2018-12-31
Other rent payments (1415E5),Mining,Ground Rent,MINISTRY OF LANDS,686956.97,ZMW,Zambia,ZMB,2018,2018-01-01,2018-12-31
Other rent payments (1415E5),Mining,Area Charges,MINISTRY OF MINES AND MINERALS DEVELOPMENT,32972985.98,ZMW,Zambia,ZMB,2018,2018-01-01,2018-12-31
Other taxes payable by natural resource companies (116E),Mining,Others-Invitation to Treat / Title Deeds,MINISTRY OF LANDS,1069731.5,ZMW,Zambia,ZMB,2018,2018-01-01,2018-12-31
Royalties (1415E1),Mining,Mineral Royalty,ZAMBIAN REVENUE AUTHORITY (ZRA),3878198937.84,ZMW,Zambia,ZMB,2018,2018-01-01,2018-12-31
Other rent payments (1415E5),Oil,AREA CHARGES,MINISTRY OF MINES AND MINERALS DEVELOPMENT,2763416.34,ZMW,Zambia,ZMB,2018,2018-01-01,2018-12-31
Taxes on property (113E),Mining,Property Rates,LOCAL COUNCILS,219547708.32,ZMW,Zambia,ZMB,2018,2018-01-01,2018-12-31
Taxes on property (113E),Mining,Property Transfer Tax,ZAMBIAN REVENUE AUTHORITY (ZRA),3709333.23,ZMW,Zambia,ZMB,2018,2018-01-01,2018-12-31
Other rent payments (1415E5),Oil,Area Charges,MINISTRY OF MINES AND MINERALS DEVELOPMENT - PETROLEUM UNIT,2241347.36,ZMW,Zambia,ZMB,2019,2019-01-01,2019-12-31
Licence fees (114521E),Oil,Annual License Fees,MINISTRY OF MINES AND MINERALS DEVELOPMENT - PETROLEUM UNIT,810000.0,ZMW,Zambia,ZMB,2019,2019-01-01,2019-12-31
Licence fees (114521E),Mining,Application Fees,MINISTRY OF MINES AND MINERALS DEVELOPMENT,5477560.0,ZMW,Zambia,ZMB,2019,2019-01-01,2019-12-31
Licence fees (114521E),Mining,License Fees,MINISTRY OF MINES AND MINERALS DEVELOPMENT,900.0,ZMW,Zambia,ZMB,2019,2019-01-01,2019-12-31
Other rent payments (1415E5),Mining,Area Charges,MINISTRY OF MINES AND MINERALS DEVELOPMENT,35109345.76,ZMW,Zambia,ZMB,2019,2019-01-01,2019-12-31
Licence fees (114521E),Mining,Valuation Fees,MINISTRY OF MINES AND MINERALS DEVELOPMENT,403230.0,ZMW,Zambia,ZMB,2019,2019-01-01,2019-12-31
Other taxes payable by natural resource companies (116E),Mining,Chemical analysis,MINISTRY OF MINES AND MINERALS DEVELOPMENT,249125.0,ZMW,Zambia,ZMB,2019,2019-01-01,2019-12-31
Emission and pollution taxes (114522E),Mining,Environmental Protection Fund,ENVIRONMENTAL PROTECTION FUND,1235122.59,ZMW,Zambia,ZMB,2019,2019-01-01,2019-12-31
Taxes on exports (1152E),Mining,Export Permit,MINISTRY OF MINES AND MINERALS DEVELOPMENT,2037.64,ZMW,Zambia,ZMB,2019,2019-01-01,2019-12-31
Licence fees (114521E),Mining,Gemtsone Sales Certificate,MINISTRY OF MINES AND MINERALS DEVELOPMENT,7200.0,ZMW,Zambia,ZMB,2019,2019-01-01,2019-12-31
Customs and other import duties (1151E),Mining,Import Permit,MINISTRY OF MINES AND MINERALS DEVELOPMENT,22800.0,ZMW,Zambia,ZMB,2019,2019-01-01,2019-12-31
Administrative fees for government services (1422E),Mining,Other fees & charges,MINISTRY OF MINES AND MINERALS DEVELOPMENT,10800.0,ZMW,Zambia,ZMB,2019,2019-01-01,2019-12-31
"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",Mining,Import VAT,ZAMBIAN REVENUE AUTHORITY (ZRA),2002918240.24,ZMW,Zambia,ZMB,2019,2019-01-01,2019-12-31
Royalties (1415E1),Mining,Mineral Royalty,ZAMBIAN REVENUE AUTHORITY (ZRA),4201013264.7,ZMW,Zambia,ZMB,2019,2019-01-01,2019-12-31
"Ordinary taxes on income, profits and capital gains (1112E1)",Mining,Company Income Tax (including Provisional Tax),ZAMBIAN REVENUE AUTHORITY (ZRA),3203087547.73,ZMW,Zambia,ZMB,2019,2019-01-01,2019-12-31
"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",Mining,VAT,ZAMBIAN REVENUE AUTHORITY (ZRA),989631864.19,ZMW,Zambia,ZMB,2019,2019-01-01,2019-12-31
"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",Mining,Withholding VAT,ZAMBIAN REVENUE AUTHORITY (ZRA),2032763902.92,ZMW,Zambia,ZMB,2019,2019-01-01,2019-12-31
Customs and other import duties (1151E),Mining,Import/Customs Duty,ZAMBIAN REVENUE AUTHORITY (ZRA),1205859767.37,ZMW,Zambia,ZMB,2019,2019-01-01,2019-12-31
Excise taxes (1142E),Mining,Excise Duty - Electrical Energy,ZAMBIAN REVENUE AUTHORITY (ZRA),5764672.0,ZMW,Zambia,ZMB,2019,2019-01-01,2019-12-31
Taxes on property (113E),Mining,Property Transfer Tax,ZAMBIAN REVENUE AUTHORITY (ZRA),29541437.58,ZMW,Zambia,ZMB,2019,2019-01-01,2019-12-31
Excise taxes (1142E),Mining,Domestic Excise,ZAMBIAN REVENUE AUTHORITY (ZRA),188055303.28,ZMW,Zambia,ZMB,2019,2019-01-01,2019-12-31
"Ordinary taxes on income, profits and capital gains (1112E1)",Mining,Other taxes (ZRA),ZAMBIAN REVENUE AUTHORITY (ZRA),3806139.0,ZMW,Zambia,ZMB,2019,2019-01-01,2019-12-31
"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",Mining,Turnover Tax,ZAMBIAN REVENUE AUTHORITY (ZRA),190327.65,ZMW,Zambia,ZMB,2019,2019-01-01,2019-12-31
Licence fees (114521E),Mining,Annual Business Fees,LOCAL COUNCILS,629439.14,ZMW,Zambia,ZMB,2019,2019-01-01,2019-12-31
Taxes on property (113E),Mining,Property Rates,LOCAL COUNCILS,139791154.66,ZMW,Zambia,ZMB,2019,2019-01-01,2019-12-31
Licence fees (114521E),Mining,Manganese Levy,LOCAL COUNCILS,1178856.4,ZMW,Zambia,ZMB,2019,2019-01-01,2019-12-31
Other rent payments (1415E5),Mining,Ground Rent,MINISTRY OF LANDS,982789.47,ZMW,Zambia,ZMB,2019,2019-01-01,2019-12-31
From government participation (equity) (1412E2),Mining,Dividends (from ZCCM to MOF),MINISTRY OF FINANCE (MOF),16832268.63,ZMW,Zambia,ZMB,2019,2019-01-01,2019-12-31
Customs and other import duties (1151E),Mining,Carbon tax,ALBANIAN CUSTOMS ADMINISTRATE,224870178.0,ALL,Albania,ALB,2017,2017-01-01,2017-12-31
Customs and other import duties (1151E),Oil & Gas,Carbon tax,ALBANIAN CUSTOMS ADMINISTRATE,25804413.0,ALL,Albania,ALB,2017,2017-01-01,2017-12-31
Customs and other import duties (1151E),Oil & Gas,Circulation tax,ALBANIAN CUSTOMS ADMINISTRATE,232239717.0,ALL,Albania,ALB,2017,2017-01-01,2017-12-31
Customs and other import duties (1151E),Oil & Gas,Excise,ALBANIAN CUSTOMS ADMINISTRATE,319860499.0,ALL,Albania,ALB,2017,2017-01-01,2017-12-31
Customs and other import duties (1151E),Mining,Excise tax,ALBANIAN CUSTOMS ADMINISTRATE,150814039.0,ALL,Albania,ALB,2017,2017-01-01,2017-12-31
Customs and other import duties (1151E),Mining,Import VAT,ALBANIAN CUSTOMS ADMINISTRATE,1382597467.0,ALL,Albania,ALB,2017,2017-01-01,2017-12-31
Administrative fees for government services (1422E),Oil & Gas,Local Taxes,MUNICIPALITY OF RROSKOVEC,146868292.0,ALL,Albania,ALB,2017,2017-01-01,2017-12-31
Administrative fees for government services (1422E),Oil & Gas,Local Taxes,MUNICIPALITY OF PATOS,36070344.0,ALL,Albania,ALB,2017,2017-01-01,2017-12-31
Administrative fees for government services (1422E),Oil & Gas,Local Taxes,MUNICIPALITY OF LUSHNJË,3500000.0,ALL,Albania,ALB,2017,2017-01-01,2017-12-31
"Ordinary taxes on income, profits and capital gains (1112E1)",Mining,Other payments to the State and local government units,MUNICIPALITY OF BULQIZË,5600000.0,ALL,Albania,ALB,2017,2017-01-01,2017-12-31
Administrative fees for government services (1422E),Mining,Other payments to the State and local government units,MUNICIPALITY OF KRUJË,107357802.0,ALL,Albania,ALB,2017,2017-01-01,2017-12-31
Administrative fees for government services (1422E),Mining,Other payments to the State and local government units,MUNICIPALITY OF PATOS,242944.0,ALL,Albania,ALB,2017,2017-01-01,2017-12-31
Compulsory transfers to government (infrastructure and other) (1415E4),Other,National tariff,GENERAL DIRECTORATE OF TAXES,1886597360.0,ALL,Albania,ALB,2017,2017-01-01,2017-12-31
Other taxes payable by natural resource companies (116E),Other,Other payments to the State and local government units,MUNICIPALITY OF LUSHNJË,,ALL,Albania,ALB,2017,2017-01-01,2017-12-31
Other taxes payable by natural resource companies (116E),Other,Other payments to the State and local government units,GENERAL DIRECTORATE OF TAXES,,ALL,Albania,ALB,2017,2017-01-01,2017-12-31
"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",Mining,Other payments to the State and local government units,ALBANIAN CUSTOMS ADMINISTRATE,35546481.0,ALL,Albania,ALB,2017,2017-01-01,2017-12-31
Compulsory transfers to government (infrastructure and other) (1415E4),Other,Regulatory tariff,ENERGY REGULATORY AUTHORITY (ERE),24700000.0,ALL,Albania,ALB,2017,2017-01-01,2017-12-31
Social security employer contributions (1212E),Mining,Payments for social and health insurance,GENERAL DIRECTORATE OF TAXES,2942890795.0,ALL,Albania,ALB,2017,2017-01-01,2017-12-31
Social security employer contributions (1212E),Other,Payments for social and health insurance,GENERAL DIRECTORATE OF TAXES,2103492884.0,ALL,Albania,ALB,2017,2017-01-01,2017-12-31
Social security employer contributions (1212E),Oil & Gas,Payments for social and health insurance and Personal Income Tax,GENERAL DIRECTORATE OF TAXES,1182388967.0,ALL,Albania,ALB,2017,2017-01-01,2017-12-31
Social security employer contributions (1212E),Mining,Personal income tax,GENERAL DIRECTORATE OF TAXES,1170698186.0,ALL,Albania,ALB,2017,2017-01-01,2017-12-31
Social security employer contributions (1212E),Other,Personal income tax,GENERAL DIRECTORATE OF TAXES,861080857.0,ALL,Albania,ALB,2017,2017-01-01,2017-12-31
Royalties (1415E1),Mining,Royalty,GENERAL DIRECTORATE OF TAXES,1566830965.0,ALL,Albania,ALB,2017,2017-01-01,2017-12-31
Royalties (1415E1),Oil & Gas,Royalty,ALBANIAN CUSTOMS ADMINISTRATE,1457000349.0,ALL,Albania,ALB,2017,2017-01-01,2017-12-31
Royalties (1415E1),Oil & Gas,Royalty,GENERAL DIRECTORATE OF TAXES,1109349874.0,ALL,Albania,ALB,2017,2017-01-01,2017-12-31
Royalties (1415E1),Mining,Royalty,ALBANIAN CUSTOMS ADMINISTRATE,887556245.0,ALL,Albania,ALB,2017,2017-01-01,2017-12-31
Delivered/paid to state-owned enterprise(s) (1415E32),Oil & Gas,Share of oil production,ALBPETROL,2304710000.0,ALL,Albania,ALB,2017,2017-01-01,2017-12-31
Bonuses (1415E2),Oil & Gas,Signature Bonuses,ALBPETROL,14173540.32,ALL,Albania,ALB,2017,2017-01-01,2017-12-31
Bonuses (1415E2),Oil & Gas,Signature Bonuses,NATIONAL AGENCY OF NATURAL RESOUCES (AKBN),11904735.77,ALL,Albania,ALB,2017,2017-01-01,2017-12-31
"Extraordinary taxes on income, profits and capital gains (1112E2)",Other,Tax on dividend,GENERAL DIRECTORATE OF TAXES,222364536.0,ALL,Albania,ALB,2017,2017-01-01,2017-12-31
"Extraordinary taxes on income, profits and capital gains (1112E2)",Mining,Tax on dividend,GENERAL DIRECTORATE OF TAXES,100574041.0,ALL,Albania,ALB,2017,2017-01-01,2017-12-31
"Ordinary taxes on income, profits and capital gains (1112E1)",Other,Tax on profit,GENERAL DIRECTORATE OF TAXES,3240562375.0,ALL,Albania,ALB,2017,2017-01-01,2017-12-31
"Ordinary taxes on income, profits and capital gains (1112E1)",Mining,Tax on profit,GENERAL DIRECTORATE OF TAXES,2159273046.0,ALL,Albania,ALB,2017,2017-01-01,2017-12-31
"Ordinary taxes on income, profits and capital gains (1112E1)",Oil & Gas,Tax on profit,GENERAL DIRECTORATE OF TAXES,20979831.0,ALL,Albania,ALB,2017,2017-01-01,2017-12-31
"Fines, penalties, and forfeits (143E)",Mining,Tax penalties,GENERAL DIRECTORATE OF TAXES,4203892.0,ALL,Albania,ALB,2017,2017-01-01,2017-12-31
"Fines, penalties, and forfeits (143E)",Other,Tax penalties,GENERAL DIRECTORATE OF TAXES,690000.0,ALL,Albania,ALB,2017,2017-01-01,2017-12-31
"Fines, penalties, and forfeits (143E)",Oil & Gas,Tax penalties,GENERAL DIRECTORATE OF TAXES,650000.0,ALL,Albania,ALB,2017,2017-01-01,2017-12-31
"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",Mining,VAT,GENERAL DIRECTORATE OF TAXES,3790964894.0,ALL,Albania,ALB,2017,2017-01-01,2017-12-31
"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",Other,VAT,GENERAL DIRECTORATE OF TAXES,3721334984.0,ALL,Albania,ALB,2017,2017-01-01,2017-12-31
"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",Oil & Gas,VAT,GENERAL DIRECTORATE OF TAXES,1355108821.0,ALL,Albania,ALB,2017,2017-01-01,2017-12-31
Royalties (1415E1),Mining,Royalties,GENERAL DIRECTORATE OF TAXES,1272335319.0,ALL,Albania,ALB,2018,2018-01-01,2018-12-31
Royalties (1415E1),Mining,Royalties,ALBANIAN CUSTOMS ADMINISTRATE,540793045.0,ALL,Albania,ALB,2018,2018-01-01,2018-12-31
"Ordinary taxes on income, profits and capital gains (1112E1)",Mining,Tax on profit,GENERAL DIRECTORATE OF TAXES,2304749952.0,ALL,Albania,ALB,2018,2018-01-01,2018-12-31
"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",Mining,VAT,GENERAL DIRECTORATE OF TAXES,3464171800.0,ALL,Albania,ALB,2018,2018-01-01,2018-12-31
Social security employer contributions (1212E),Mining,Payments for social and health insurance,GENERAL DIRECTORATE OF TAXES,4198400000.0,ALL,Albania,ALB,2018,2018-01-01,2018-12-31
Social security employer contributions (1212E),Mining,Personal income tax,GENERAL DIRECTORATE OF TAXES,1067920706.0,ALL,Albania,ALB,2018,2018-01-01,2018-12-31
"Extraordinary taxes on income, profits and capital gains (1112E2)",Mining,Tax on dividend,GENERAL DIRECTORATE OF TAXES,184680241.0,ALL,Albania,ALB,2018,2018-01-01,2018-12-31
"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",Mining,Import VAT,ALBANIAN CUSTOMS ADMINISTRATE,1103150037.0,ALL,Albania,ALB,2018,2018-01-01,2018-12-31
Customs and other import duties (1151E),Mining,Carbon tax,ALBANIAN CUSTOMS ADMINISTRATE,85523607.0,ALL,Albania,ALB,2018,2018-01-01,2018-12-31
"Fines, penalties, and forfeits (143E)",Mining,Tax penalties,GENERAL DIRECTORATE OF TAXES,4086201.0,ALL,Albania,ALB,2018,2018-01-01,2018-12-31
