Government entity,eiti_id,Country,Year,Column,Column2,Column3,Column4,Column5,Column6,Column7,Column8
PRESTEA HUNI VALLEY,e0889276-937a-4760-8bc6-c4dd8946284c,Ghana,2019,Mining,Taxes on property (113E),Property rate,32501,USD,GHA,2019-01-01,"2019-12-31"
"SECRETARÍA DE CONTROL Y MONITOREO AMBIENTAL, MINISTERIO DE AMBIENTE Y DESARROLLO SUSTENTABLE",737e6f67-553a-478d-b130-e94d9d5b1a05,Argentina,2018,Oil & Gas,Other taxes payable by natural resource companies (116E),Tasa Ambiental Anual,637846.22,ARS,ARG,2018-01-01,"2018-12-31"
"SECRETARÍA DE CONTROL Y MONITOREO AMBIENTAL, MINISTERIO DE AMBIENTE Y DESARROLLO SUSTENTABLE",737e6f67-553a-478d-b130-e94d9d5b1a05,Argentina,2018,Mining,Other taxes payable by natural resource companies (116E),Tasa Ambiental Anual,466111.2,ARS,ARG,2018-01-01,"2018-12-31"
"SECRETARÍA DE ENERGÍA (SEN), MINISTERIO DE ECONOMÍA",80d3064f-c0f3-4db7-9003-ceb0e93f7450,Argentina,2018,Oil & Gas,Royalties (1415E1),Regalias,2754772442,ARS,ARG,2018-01-01,"2018-12-31"
"SECRETARÍA DE ENERGÍA (SEN), MINISTERIO DE ECONOMÍA",80d3064f-c0f3-4db7-9003-ceb0e93f7450,Argentina,2018,Oil & Gas,From government participation (equity) (1412E2),Dividendos YPF,612003052,ARS,ARG,2018-01-01,"2018-12-31"
"SECRETARÍA DE ENERGÍA (SEN), MINISTERIO DE ECONOMÍA",80d3064f-c0f3-4db7-9003-ceb0e93f7450,Argentina,2018,Oil & Gas,Compulsory transfers to government (infrastructure and other) (1415E4),Canon de Concesiones de explotación offshore,24300000,ARS,ARG,2018-01-01,"2018-12-31"
"SECRETARÍA DE ENERGÍA (SEN), MINISTERIO DE ECONOMÍA",80d3064f-c0f3-4db7-9003-ceb0e93f7450,Argentina,2018,Oil & Gas,Administrative fees for government services (1422E),Venta de Pliegos,20560000,ARS,ARG,2018-01-01,"2018-12-31"
"SECRETARÍA DE ENERGÍA (SEN), MINISTERIO DE ECONOMÍA",80d3064f-c0f3-4db7-9003-ceb0e93f7450,Argentina,2018,Oil & Gas,Compulsory transfers to government (infrastructure and other) (1415E4),Canon de Permisos de Explotacion offshore,13700000,ARS,ARG,2018-01-01,"2018-12-31"
SECRÉTARIAT GÉNÉRAL DU MINISTÈRE DES HYDROCARBURES (SGH),ba869cae-c3f8-40e0-b365-1c8f9b102cb6,Democratic Republic of Congo,2017,Oil,Other taxes payable by natural resource companies (116E),Banque de données,50000,USD,COD,2017-01-01,"2017-12-31"
SECRÉTARIAT GÉNÉRAL DU MINISTÈRE DES HYDROCARBURES (SGH),ba869cae-c3f8-40e0-b365-1c8f9b102cb6,Democratic Republic of Congo,2017,Oil,Administrative fees for government services (1422E),Contribution à l'effort pour l'exploration de la Cuvette Centrale,500000,USD,COD,2017-01-01,"2017-12-31"
SECRÉTARIAT GÉNÉRAL DU MINISTÈRE DES HYDROCARBURES (SGH),ba869cae-c3f8-40e0-b365-1c8f9b102cb6,Democratic Republic of Congo,2017,Oil,Administrative fees for government services (1422E),Frais de formation des cadres congolais,549860,USD,COD,2017-01-01,"2017-12-31"
SEFWI DISTRICT ASSEMBLY,4ae819a3-4987-4d01-bb1b-0deda7e99fbd,Ghana,2017,Mining,Taxes on property (113E),Property rate,130563,GHS,GHA,2017-01-01,"2017-12-31"
SEFWI DISTRICT ASSEMBLY,4ae819a3-4987-4d01-bb1b-0deda7e99fbd,Ghana,2018,Mining,Taxes on property (113E),Property rate,130563,GHS,GHA,2018-01-01,"2018-12-31"
SEFWI DISTRICT ASSEMBLY,4ae819a3-4987-4d01-bb1b-0deda7e99fbd,Ghana,2019,Mining,Taxes on property (113E),Property rate,10788,USD,GHA,2019-01-01,"2019-12-31"
SERVICIO DE ADMINISTRACIÓN TRIBUTARIA,bc6dd648-e3e5-4ec8-82c3-240b44a2523c,Mexico,2017,Mining,"Extraordinary taxes on income, profits and capital gains (1112E2)",Derecho adicional sobre minería,39107730,MXN,MEX,1/1/2017,"12/31/2017"
SERVICIO DE ADMINISTRACIÓN TRIBUTARIA,bc6dd648-e3e5-4ec8-82c3-240b44a2523c,Mexico,2017,Mining,"Extraordinary taxes on income, profits and capital gains (1112E2)",Derecho especial sobre minería,3649572056,MXN,MEX,1/1/2017,"12/31/2017"
SERVICIO DE ADMINISTRACIÓN TRIBUTARIA,bc6dd648-e3e5-4ec8-82c3-240b44a2523c,Mexico,2017,Mining,"Extraordinary taxes on income, profits and capital gains (1112E2)",Derecho extraordinario sobre minería,611418204,MXN,MEX,1/1/2017,"12/31/2017"
SERVICIO DE ADMINISTRACIÓN TRIBUTARIA,bc6dd648-e3e5-4ec8-82c3-240b44a2523c,Mexico,2017,Mining,Licence fees (114521E),Derecho sobre minería,2524800000,MXN,MEX,1/1/2017,"12/31/2017"
SERVICIO DE ADMINISTRACIÓN TRIBUTARIA,bc6dd648-e3e5-4ec8-82c3-240b44a2523c,Mexico,2017,Mining,"Ordinary taxes on income, profits and capital gains (1112E1)",Impuesto sobre la Renta (ISR),28805600000,MXN,MEX,1/1/2017,"12/31/2017"
SERVICIO DE ADMINISTRACIÓN TRIBUTARIA,bc6dd648-e3e5-4ec8-82c3-240b44a2523c,Mexico,2017,Oil & Gas,Licence fees (114521E),Impuesto por la Actividad de Exploración y Extracción de Hidrocarburos (IAEEH),4329592462,MXN,MEX,1/1/2017,"12/31/2017"
SERVICIO DE ADMINISTRACIÓN TRIBUTARIA,bc6dd648-e3e5-4ec8-82c3-240b44a2523c,Mexico,2017,Oil & Gas,"Ordinary taxes on income, profits and capital gains (1112E1)",Impuesto sobre la Renta (ISR),-5540600000,MXN,MEX,1/1/2017,"12/31/2017"
SERVICIO DE ADMINISTRACIÓN TRIBUTARIA,bc6dd648-e3e5-4ec8-82c3-240b44a2523c,Mexico,2018,Mining,"Extraordinary taxes on income, profits and capital gains (1112E2)",Derecho adicional sobre minería,10000000,MXN,MEX,1/1/2018,"12/31/2018"
SERVICIO DE ADMINISTRACIÓN TRIBUTARIA,bc6dd648-e3e5-4ec8-82c3-240b44a2523c,Mexico,2018,Mining,"Extraordinary taxes on income, profits and capital gains (1112E2)",Derecho especial sobre minería,4185000000,MXN,MEX,1/1/2018,"12/31/2018"
SERVICIO DE ADMINISTRACIÓN TRIBUTARIA,bc6dd648-e3e5-4ec8-82c3-240b44a2523c,Mexico,2018,Mining,"Extraordinary taxes on income, profits and capital gains (1112E2)",Derecho extraordinario sobre minería,625000000,MXN,MEX,1/1/2018,"12/31/2018"
SERVICIO DE ADMINISTRACIÓN TRIBUTARIA,bc6dd648-e3e5-4ec8-82c3-240b44a2523c,Mexico,2018,Mining,Licence fees (114521E),Derecho sobre minería,2646000000,MXN,MEX,1/1/2018,"12/31/2018"
SERVICIO DE ADMINISTRACIÓN TRIBUTARIA,bc6dd648-e3e5-4ec8-82c3-240b44a2523c,Mexico,2018,Mining,"Ordinary taxes on income, profits and capital gains (1112E1)",Impuesto sobre la Renta (ISR),33977000000,MXN,MEX,1/1/2018,"12/31/2018"
SERVICIO DE ADMINISTRACIÓN TRIBUTARIA,bc6dd648-e3e5-4ec8-82c3-240b44a2523c,Mexico,2018,Oil & Gas,Licence fees (114521E),Impuesto por la Actividad de Exploración y Extracción de Hidrocarburos (IAEEH),5470000000,MXN,MEX,1/1/2018,"12/31/2018"
SERVICIO DE ADMINISTRACIÓN TRIBUTARIA,bc6dd648-e3e5-4ec8-82c3-240b44a2523c,Mexico,2018,Oil & Gas,"Ordinary taxes on income, profits and capital gains (1112E1)",Impuesto sobre la Renta (ISR),-200000,MXN,MEX,1/1/2018,"12/31/2018"
SOCIAL INSURANCE GENERAL OFFICE,62367068-7a2a-4bb3-bfaa-a29ee1a11a25,Mongolia,2019,Other,Social security employer contributions (1212E),Social and health insurance contribution by companies,290944218122,MNT,MNG,1/1/2019,"12/31/2019"
SOCIAL INSURANCE GENERAL OFFICE,62367068-7a2a-4bb3-bfaa-a29ee1a11a25,Mongolia,2020,Mining,Social security employer contributions (1212E),Social and health insurance contribution by companies,221822928295,MNT,MNG,1/1/2020,"12/31/2020"
SOCIAL INSURANCE GENERAL OFFICE,62367068-7a2a-4bb3-bfaa-a29ee1a11a25,Mongolia,2020,Not applicable,Other taxes payable by natural resource companies (116E),Unilateral disclosure from Social Insurance General Office,88828000000,MNT,MNG,1/1/2020,"12/31/2020"
SOCIÉTÉ D'EXPLOITATION DES PHOSPHATES DU BURKINA (SEPB),79f976ab-5d69-41a0-b87e-b1d2877519a9,Burkina Faso,2018,Mining,Sales of goods and services by government units (1421E),Produits de vente de phosphate,8370000,XOF,BFA,2018-01-01,"2018-12-31"
SOCIÉTÉ D'EXPLOITATION DES PHOSPHATES DU BURKINA (SEPB),79f976ab-5d69-41a0-b87e-b1d2877519a9,Burkina Faso,2019,Mining,Sales of goods and services by government units (1421E),Produits de vente de phosphate,16167700,XOF,BFA,2019-01-01,"2019-12-31"
SOCIÉTÉ D'EXPLOITATION DES PHOSPHATES DU BURKINA (SEPB),79f976ab-5d69-41a0-b87e-b1d2877519a9,Burkina Faso,2020,Mining,Sales of goods and services by government units (1421E),Produits de vente de phosphate,236511688,XOF,BFA,2020-12-01,"2020-12-31"
SOCIÉTÉ DES HYDROCARBURES DU TCHAD (SHT),2789c7a9-d3c3-4c03-85bc-9101eecf9a7a,Chad,2017,Oil,Delivered/paid to state-owned enterprise(s) (1415E32),Vente du pétrole collectés par SHT,253777342,USD,TCD,2017-01-01,"2017-12-31"
SOCIÉTÉ DES HYDROCARBURES DU TCHAD (SHT),2789c7a9-d3c3-4c03-85bc-9101eecf9a7a,Chad,2017,Oil,Delivered/paid to state-owned enterprise(s) (1415E32),Vente du pétrole collectés par SHT PCCL,143659940,USD,TCD,2017-01-01,"2017-12-31"
SOCIÉTÉ DES HYDROCARBURES DU TCHAD (SHT),2789c7a9-d3c3-4c03-85bc-9101eecf9a7a,Chad,2017,Oil,Delivered/paid to state-owned enterprise(s) (1415E32),Redevance sur production collecté par la SHT,,USD,TCD,2017-01-01,"2017-12-31"
SOCIÉTÉ DES HYDROCARBURES DU TCHAD (SHT),2789c7a9-d3c3-4c03-85bc-9101eecf9a7a,Chad,2017,Oil,Delivered/paid to state-owned enterprise(s) (1415E32),Profil Oil collectés par la SHT PCCL,,USD,TCD,2017-01-01,"2017-12-31"
SOCIÉTÉ DES HYDROCARBURES DU TCHAD (SHT),2789c7a9-d3c3-4c03-85bc-9101eecf9a7a,Chad,2017,Oil,Delivered/paid to state-owned enterprise(s) (1415E32),Tax Oil collecté par la SHT,,USD,TCD,2017-01-01,"2017-12-31"
SOCIÉTÉ DES HYDROCARBURES DU TCHAD (SHT),2789c7a9-d3c3-4c03-85bc-9101eecf9a7a,Chad,2017,Oil,Delivered/paid to state-owned enterprise(s) (1415E32),Profit Oil collecté par la SHT,,USD,TCD,2017-01-01,"2017-12-31"
SOCIÉTÉ DES HYDROCARBURES DU TCHAD (SHT),2789c7a9-d3c3-4c03-85bc-9101eecf9a7a,Chad,2018,Oil,Delivered/paid to state-owned enterprise(s) (1415E32),Vente du pétrole collectés par SHT,446845592.7,USD,TCD,2018-01-01,"2018-12-31"
SOCIÉTÉ DES HYDROCARBURES DU TCHAD (SHT),2789c7a9-d3c3-4c03-85bc-9101eecf9a7a,Chad,2018,Oil,Delivered/paid to state-owned enterprise(s) (1415E32),Vente du pétrole collectés par SHT PCCL,233804963.5,USD,TCD,2018-01-01,2018-12-31
SOCIÉTÉ DES PÉTROLES DU SÉNÉGAL (PETROSEN),0deb03f4-f9bb-4edb-88c4-9691c4ac0df1,Senegal,2018,Oil & Gas,Delivered/paid to state-owned enterprise(s) (1415E32),Appui à la formation et Appui à la promotion de la recherche et de l'exploitation,1981611096,XOF,SEN,2018-01-01,"2018-12-31"
SOCIÉTÉ DES PÉTROLES DU SÉNÉGAL (PETROSEN),0deb03f4-f9bb-4edb-88c4-9691c4ac0df1,Senegal,2018,Oil & Gas,Delivered/paid to state-owned enterprise(s) (1415E32),Appui à l'équipement,79081228,XOF,SEN,2018-01-01,"2018-12-31"
SOCIÉTÉ DES PÉTROLES DU SÉNÉGAL (PETROSEN),0deb03f4-f9bb-4edb-88c4-9691c4ac0df1,Senegal,2018,Oil & Gas,Other rent payments (1415E5),Loyer superficiel,188196935,XOF,SEN,2018-01-01,"2018-12-31"
SOCIÉTÉ DES PÉTROLES DU SÉNÉGAL (PETROSEN),0deb03f4-f9bb-4edb-88c4-9691c4ac0df1,Senegal,2018,Oil & Gas,Delivered/paid to state-owned enterprise(s) (1415E32),Revenus issus de la commercialisation de la Part de la production de PETROSEN,99566374,XOF,SEN,2018-01-01,"2018-12-31"
SOCIÉTÉ DES PÉTROLES DU SÉNÉGAL (PETROSEN),0deb03f4-f9bb-4edb-88c4-9691c4ac0df1,Senegal,2019,Gas,Compulsory transfers to government (infrastructure and other) (1415E4),Appui à la formation,881470480,XOF,SEN,2019-01-01,"2019-12-31"
SOCIÉTÉ DES PÉTROLES DU SÉNÉGAL (PETROSEN),0deb03f4-f9bb-4edb-88c4-9691c4ac0df1,Senegal,2019,Gas,Compulsory transfers to government (infrastructure and other) (1415E4),Appui à l'équipement,833733650,XOF,SEN,2019-01-01,"2019-12-31"
SOCIÉTÉ DES PÉTROLES DU SÉNÉGAL (PETROSEN),0deb03f4-f9bb-4edb-88c4-9691c4ac0df1,Senegal,2019,Gas,Royalties (1415E1),Loyer superficiaire,62416065,XOF,SEN,2019-01-01,"2019-12-31"
SOCIÉTÉ DES PÉTROLES DU SÉNÉGAL (PETROSEN),0deb03f4-f9bb-4edb-88c4-9691c4ac0df1,Senegal,2019,Gas,Delivered/paid to state-owned enterprise(s) (1415E32),Revenus issus de la commercialisation de la Part de la production de PETROSEN,198304406,XOF,SEN,2019-01-01,"2019-12-31"
SOCIÉTÉ DU PORT À GESTION AUTONOME DE TOAMASINA,63c90655-b203-44ee-b1e5-bcc0989dd3ed,Madagascar,2017,Other,Licence fees (114521E),Droits d’entrée et redevances pour usage infrastructures : Port,5505600210,MGA,MDG,1/1/2017,"12/31/2017"
SOCIÉTÉ DU PORT À GESTION AUTONOME DE TOAMASINA,63c90655-b203-44ee-b1e5-bcc0989dd3ed,Madagascar,2017,Other,Other rent payments (1415E5),Location de terrains,978777065.5,MGA,MDG,1/1/2017,"12/31/2017"
SOCIÉTÉ DU PORT À GESTION AUTONOME DE TOAMASINA,63c90655-b203-44ee-b1e5-bcc0989dd3ed,Madagascar,2017,Other,Royalties (1415E1),Redevance sur les flux maritimes,149089601.8,MGA,MDG,1/1/2017,"12/31/2017"
SOCIÉTÉ DU PORT À GESTION AUTONOME DE TOAMASINA,63c90655-b203-44ee-b1e5-bcc0989dd3ed,Madagascar,2018,Other,Licence fees (114521E),Droits d’entrée et redevances pour usage infrastructures : Port,6389764430,MGA,MDG,1/1/2018,"12/31/2018"
SOCIÉTÉ DU PORT À GESTION AUTONOME DE TOAMASINA,63c90655-b203-44ee-b1e5-bcc0989dd3ed,Madagascar,2018,Other,Other rent payments (1415E5),Location de terrains,983246560.7,MGA,MDG,1/1/2018,"12/31/2018"
SOCIÉTÉ DU PORT À GESTION AUTONOME DE TOAMASINA,63c90655-b203-44ee-b1e5-bcc0989dd3ed,Madagascar,2018,Other,Royalties (1415E1),Redevance sur les flux maritimes,31782889,MGA,MDG,1/1/2018,"12/31/2018"
SOCIÉTÉ MAURITANIENNE DES HYDROCARBURES ET DU PATRIMOINE MINIER (SMHPM),2192ba5b-4c29-4ea7-8df6-292ae3f7d475,Mauritania,2017,Oil & Gas,Delivered/paid to state-owned enterprise(s) (1415E32),Profit-Oil Etat-Puissance Publique - Pétrole (bbl),,MRO,MRT,1/1/2017,"12/31/2017"
SOCIÉTÉ MAURITANIENNE DES HYDROCARBURES ET DU PATRIMOINE MINIER (SMHPM),2192ba5b-4c29-4ea7-8df6-292ae3f7d475,Mauritania,2017,Oil & Gas,Delivered/paid to state-owned enterprise(s) (1415E32),Profit-Oil et Cost-Oil Etat-Associé - Pétrole (bbl),,MRO,MRT,1/1/2017,"12/31/2017"
SOCIÉTÉ NATIONALE D'OPÉRATIONS PÉTROLIÈRES DE CÔTE D'IVOIRE (PETROCI),375023e7-ebe8-4fc5-92de-8812b6f96730,Cote d'Ivoire,2017,Other,Delivered/paid to state-owned enterprise(s) (1415E32),Profit Oil et Cost Oil Etat Associé,73320214313,XOF,CIV,2017-01-01,"2017-12-31"
SOCIÉTÉ NATIONALE D'OPÉRATIONS PÉTROLIÈRES DE CÔTE D'IVOIRE (PETROCI),375023e7-ebe8-4fc5-92de-8812b6f96730,Cote d'Ivoire,2017,Oil & Gas,Delivered/paid to state-owned enterprise(s) (1415E32),Besoins nationaux,7556036672,XOF,CIV,2017-01-01,"2017-12-31"
SOCIÉTÉ NATIONALE D'OPÉRATIONS PÉTROLIÈRES DE CÔTE D'IVOIRE (PETROCI),375023e7-ebe8-4fc5-92de-8812b6f96730,Cote d'Ivoire,2017,,Delivered/paid to state-owned enterprise(s) (1415E32),Profit Oil et Cost Oil Etat Associé (Autres acheteurs),26609745413,XOF,CIV,2017-01-01,"2017-12-31"
SOCIÉTÉ NATIONALE D'OPÉRATIONS PÉTROLIÈRES DE CÔTE D'IVOIRE (PETROCI),375023e7-ebe8-4fc5-92de-8812b6f96730,Cote d'Ivoire,2018,Oil & Gas,Delivered/paid to state-owned enterprise(s) (1415E32),Profit Oil et Cost Oil Etat Associé,57696675052,XOF,CIV,2018-01-01,"2018-12-31"
SOCIÉTÉ NATIONALE DES HYDROCARBURES (SNH),18743b2e-f537-48ed-b49a-c702ed6122d7,Cameroon,2017,Oil & Gas,Bonuses (1415E2),Bonus de signature,1144672000,XAF,CMR,2017-01-01,"2017-12-31"
SOCIÉTÉ NATIONALE DES HYDROCARBURES (SNH),18743b2e-f537-48ed-b49a-c702ed6122d7,Cameroon,2017,Oil & Gas,From state-owned enterprises (1412E1),Dividendes Filiales SNH,15453072000,XAF,CMR,2017-01-01,"2017-12-31"
SOCIÉTÉ NATIONALE DES HYDROCARBURES (SNH),18743b2e-f537-48ed-b49a-c702ed6122d7,Cameroon,2017,Oil & Gas,Other rent payments (1415E5),Frais de Formation,430442769,XAF,CMR,2017-01-01,"2017-12-31"
SOCIÉTÉ NATIONALE DES HYDROCARBURES (SNH),18743b2e-f537-48ed-b49a-c702ed6122d7,Cameroon,2017,Oil & Gas,Delivered/paid to state-owned enterprise(s) (1415E32),Parts d'huile de la SNH-Etat (Condensat),,XAF,CMR,2017-01-01,"2017-12-31"
SOCIÉTÉ NATIONALE DES HYDROCARBURES (SNH),18743b2e-f537-48ed-b49a-c702ed6122d7,Cameroon,2017,Oil & Gas,Delivered/paid to state-owned enterprise(s) (1415E32),Parts d'huile de la SNH-Etat (Gaz),,XAF,CMR,2017-01-01,"2017-12-31"
SOCIÉTÉ NATIONALE DES HYDROCARBURES (SNH),18743b2e-f537-48ed-b49a-c702ed6122d7,Cameroon,2017,Oil & Gas,Delivered/paid to state-owned enterprise(s) (1415E32),Parts d'huile de la SNH-Etat (Petrole),,XAF,CMR,2017-01-01,"2017-12-31"
SOCIÉTÉ NATIONALE DES HYDROCARBURES (SNH),18743b2e-f537-48ed-b49a-c702ed6122d7,Cameroon,2017,Oil & Gas,Royalties (1415E1),Redevance Minière Négative ( à mettre en signe - ),-43646737007,XAF,CMR,2017-01-01,"2017-12-31"
SOCIÉTÉ NATIONALE DES HYDROCARBURES (SNH),18743b2e-f537-48ed-b49a-c702ed6122d7,Cameroon,2017,Oil & Gas,Royalties (1415E1),Redevance Minière Proportionnelle,4905381212,XAF,CMR,2017-01-01,"2017-12-31"
SOCIÉTÉ NATIONALE DES HYDROCARBURES (SNH),18743b2e-f537-48ed-b49a-c702ed6122d7,Cameroon,2017,Oil & Gas,Royalties (1415E1),Redevance Proportionnelle à la Production,1873795407,XAF,CMR,2017-01-01,"2017-12-31"
SOCIÉTÉ NATIONALE DES HYDROCARBURES (SNH),18743b2e-f537-48ed-b49a-c702ed6122d7,Cameroon,2017,Oil & Gas,Royalties (1415E1),Redevance Superficiaire,179018137,XAF,CMR,2017-01-01,"2017-12-31"
SOCIÉTÉ NATIONALE DES HYDROCARBURES (SNH),18743b2e-f537-48ed-b49a-c702ed6122d7,Cameroon,2017,Oil & Gas,Royalties (1415E1),Redevance Superficiaire,438027258,XAF,CMR,2017-01-01,"2017-12-31"
SOCIÉTÉ NATIONALE DES HYDROCARBURES (SNH),18743b2e-f537-48ed-b49a-c702ed6122d7,Cameroon,2017,Other,From government participation (equity) (1412E2),Dividendes Filiales SNH,1592376399,XAF,CMR,2017-01-01,"2017-12-31"
SOCIÉTÉ NATIONALE DES MINES ET DE LA GÉOLOGIE (SONAMIG),3623eced-2f51-4a76-aaa4-87a9aa42e8b7,Chad,2018,Mining,Licence fees (114521E),Taxe sur les granulats,,USD,TCD,2018-01-01,"2018-12-31"
SOCIÉTÉ NATIONALE DES MINES ET DE LA GÉOLOGIE (SONAMIG),3623eced-2f51-4a76-aaa4-87a9aa42e8b7,Chad,2018,Mining,Licence fees (114521E),Taxe sur l'orpaillage,,USD,TCD,2018-01-01,"2018-12-31"
SOCIÉTÉ NATIONALE DES PÉTROLES DU CONGO (SNPC),2f32233d-1d55-4db0-94a3-a4afc2a3538f,Republic of the Congo,2017,Oil & Gas,Delivered/paid to state-owned enterprise(s) (1415E32),Part d’huile de la SNPC -en nature-,225182569,USD,COG,2017-01-01,"2017-12-31"
SOCIÉTÉ NATIONALE DES PÉTROLES DU CONGO (SNPC),2f32233d-1d55-4db0-94a3-a4afc2a3538f,Republic of the Congo,2017,Oil & Gas,From government participation (equity) (1412E2),Dividendes versés à la SNPC,,XAF,COG,2017-01-01,"2017-12-31"
SOCIÉTÉ NATIONALE D’INVESTISSEMENT DU CAMEROUN (SNI),49cb9c12-b71a-4b63-b6d1-9fe343406402,Cameroon,2017,Mining,From government participation (equity) (1412E2),Dividendes versées à la SNI,539200395,XAF,CMR,2017-01-01,"2017-12-31"
SOCIÉTÉ POUR LE DÉVELOPPEMENT MINIER DE LA COTE D'IVOIRE (SODEMI),b99b2ea0-49c7-4500-8c4c-4690e09061cd,Cote d'Ivoire,2017,<Choose sector>,From state-owned enterprises (1412E1),Dividendes issues des participations de la SODEMI,850000000,XOF,CIV,2017-01-01,"2017-12-31"
SOCIÉTÉ POUR LE DÉVELOPPEMENT MINIER DE LA COTE D'IVOIRE (SODEMI),b99b2ea0-49c7-4500-8c4c-4690e09061cd,Cote d'Ivoire,2017,,Other taxes payable by natural resource companies (116E),Cession des parts de la SODEMI dans SMI,32057000000,XOF,CIV,2017-01-01,"2017-12-31"
SOCIÉTÉ POUR LE DÉVELOPPEMENT MINIER DE LA COTE D'IVOIRE (SODEMI),b99b2ea0-49c7-4500-8c4c-4690e09061cd,Cote d'Ivoire,2017,,Other taxes payable by natural resource companies (116E),Redevance sur encadrement des SCOOPS,1242200,XOF,CIV,2017-01-01,"2017-12-31"
SOCIÉTÉ POUR LE DÉVELOPPEMENT MINIER DE LA COTE D'IVOIRE (SODEMI),b99b2ea0-49c7-4500-8c4c-4690e09061cd,Cote d'Ivoire,2017,,Other taxes payable by natural resource companies (116E),Cession des travaux de recherche réalisés par la SODEMI,170000000,XOF,CIV,2017-01-01,"2017-12-31"
SOCIETE TOGOLAISE DES EAUX (TDE),d53a6e41-887a-4d35-a388-84f67f8e9670,Togo,2017,Other,Royalties (1415E1),Taxe de prelevement d’eau dans la nappe,82600,XOF,TGO,2017-01-01,"2017-12-31"
SOCOTRAM / DIRECTION DE LA MARINE MARCHANDE / CONSEIL CONGOLAIS DES CHARGEURS,a1d9c443-4b8f-4482-bf77-3950406a2b3f,Republic of the Congo,2017,Oil & Gas,Royalties (1415E1),Taxe Maritime,,XAF,COG,2017-01-01,"2017-12-31"
SONGWE DISTRICT COUNCIL,d569f98b-d9d0-434e-8eab-7f8517cd1fa3,Tanzania,2018,Other,"Ordinary taxes on income, profits and capital gains (1112E1)",Service Levy,728801392.8,TZS,TZA,2017-07-01,"2018-06-30"
SONGWE DISTRICT COUNCIL,d569f98b-d9d0-434e-8eab-7f8517cd1fa3,Tanzania,2018,Other,Other taxes payable by natural resource companies (116E),"Other Local Taxes, Fees and Levies",80845435,TZS,TZA,2017-07-01,"2018-06-30"
STATE ADMINISTRATIVE BODY,f5686e52-6b12-4658-b170-ae1783873604,Mongolia,2018,Mining,Voluntary transfers to government (donations) (144E1),Monetary donation and assistance paid to state entities,19154773000,MNT,MNG,1/1/2018,"12/31/2018"
STATE ADMINISTRATIVE BODY,f5686e52-6b12-4658-b170-ae1783873604,Mongolia,2018,Mining,Voluntary transfers to government (donations) (144E1),Non-monetary donation and assistance paid to state entities,3790537000,MNT,MNG,1/1/2018,"12/31/2018"
STATE CUSTOMS SERVICE OF UKRAINE,aba5793f-2159-4847-9f82-f9bb64a24da0,Ukraine,2018,Oil & Gas,Customs and other import duties (1151E),VAT of goods imported into Ukraine,13884330622,UAH,UKR,2018-01-01,"2018-12-31"
STATE CUSTOMS SERVICE OF UKRAINE,aba5793f-2159-4847-9f82-f9bb64a24da0,Ukraine,2018,Mining,Customs and other import duties (1151E),VAT of goods imported into Ukraine,5546183030,UAH,UKR,2018-01-01,"2018-12-31"
STATE CUSTOMS SERVICE OF UKRAINE,aba5793f-2159-4847-9f82-f9bb64a24da0,Ukraine,2019,Oil & Gas,Customs and other import duties (1151E),VAT of goods imported into Ukraine,9332944003,UAH,UKR,2019-01-01,"2019-12-31"
STATE CUSTOMS SERVICE OF UKRAINE,aba5793f-2159-4847-9f82-f9bb64a24da0,Ukraine,2019,Mining,Customs and other import duties (1151E),VAT of goods imported into Ukraine,5691703498,UAH,UKR,2019-01-01,"2019-12-31"
STATE CUSTOMS SERVICE OF UKRAINE,aba5793f-2159-4847-9f82-f9bb64a24da0,Ukraine,2020,Oil & Gas,Customs and other import duties (1151E),VAT of goods imported into Ukraine,1260466469,UAH,UKR,2020-01-01,"2020-12-31"
STATE CUSTOMS SERVICE OF UKRAINE,aba5793f-2159-4847-9f82-f9bb64a24da0,Ukraine,2020,Mining,Customs and other import duties (1151E),VAT of goods imported into Ukraine,4244835930,UAH,UKR,2020-01-01,"2020-12-31"
STATE TAX SERVICE OF UKRAINE,e30c7d7e-d426-43fe-b6bf-d2ae043f20dc,Ukraine,2017,Oil & Gas,"Ordinary taxes on income, profits and capital gains (1112E1)",Corporate income tax,16532128142,UAH,UKR,2017-01-01,"2017-12-31"
STATE TAX SERVICE OF UKRAINE,e30c7d7e-d426-43fe-b6bf-d2ae043f20dc,Ukraine,2017,Mining,"Ordinary taxes on income, profits and capital gains (1112E1)",Corporate income tax,8998699881,UAH,UKR,2017-01-01,"2017-12-31"
STATE TAX SERVICE OF UKRAINE,e30c7d7e-d426-43fe-b6bf-d2ae043f20dc,Ukraine,2017,Oil & Gas,"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",VAT on goods and services produced in Ukraine,34300560368,UAH,UKR,2017-01-01,"2017-12-31"
STATE TAX SERVICE OF UKRAINE,e30c7d7e-d426-43fe-b6bf-d2ae043f20dc,Ukraine,2017,Mining,"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",VAT on goods and services produced in Ukraine,1198972797,UAH,UKR,2017-01-01,"2017-12-31"
STATE TAX SERVICE OF UKRAINE,e30c7d7e-d426-43fe-b6bf-d2ae043f20dc,Ukraine,2017,Oil & Gas,Customs and other import duties (1151E),VAT of goods imported into Ukraine,12252037954,UAH,UKR,2017-01-01,"2017-12-31"
