government_entity,eiti_id_government,sector,gfs_classification,revenue_stream_name,revenue_value,currency,country,iso_code3,year,start_date,end_date
MINISTRY OF MINES AND MINERALS DEVELOPMENT,d2735c10-8cf4-4935-8c9b-a01aa6f2de3c,mining,Customs and other import duties (1151E),Import Permit,22800,ZMW,Zambia,ZMB,2019,2019-01-01,"2019-12-31"
MINISTRY OF MINES AND MINERALS DEVELOPMENT,d2735c10-8cf4-4935-8c9b-a01aa6f2de3c,mining,Administrative fees for government services (1422E),Other fees & charges,10800,ZMW,Zambia,ZMB,2019,2019-01-01,"2019-12-31"
MINISTRY OF MINES AND MINERALS DEVELOPMENT - PETROLEUM UNIT,a2754606-9dd6-4181-89ce-b2e8302a9532,oil,Other rent payments (1415E5),Area Charges,2241347.36,ZMW,Zambia,ZMB,2019,2019-01-01,"2019-12-31"
MINISTRY OF MINES AND MINERALS DEVELOPMENT - PETROLEUM UNIT,a2754606-9dd6-4181-89ce-b2e8302a9532,oil,Licence fees (114521E),Annual License Fees,810000,ZMW,Zambia,ZMB,2019,2019-01-01,"2019-12-31"
MINISTRY OF MINES AND PETROLEUM (MOMP),17b2f8c6-c463-4595-864c-044a7e5bcee3,mining,Licence fees (114521E),License Fees,484185,ETB,Ethiopia,ETH,2017,2016-07-08,"2017-07-07"
MINISTRY OF MINES AND PETROLEUM (MOMP),17b2f8c6-c463-4595-864c-044a7e5bcee3,mining,Other rent payments (1415E5),Other material payments,12471505,ETB,Ethiopia,ETH,2017,2016-07-08,"2017-07-07"
MINISTRY OF MINES AND PETROLEUM (MOMP),17b2f8c6-c463-4595-864c-044a7e5bcee3,mining,Other rent payments (1415E5),Land Rentals,23807407,ETB,Ethiopia,ETH,2017,2016-07-08,"2017-07-07"
MINISTRY OF MINES AND PETROLEUM (MOMP),17b2f8c6-c463-4595-864c-044a7e5bcee3,oil & gas,Other rent payments (1415E5),Training Fees,13315985,ETB,Ethiopia,ETH,2017,2016-07-08,"2017-07-07"
MINISTRY OF MINES AND PETROLEUM (MOMP),17b2f8c6-c463-4595-864c-044a7e5bcee3,mining,Royalties (1415E1),Mining Royalties,158708209,ETB,Ethiopia,ETH,2017,2016-07-08,"2017-07-07"
MINISTRY OF MINES AND PETROLEUM (REVENUE DEPARTMENT),196ec52b-25f4-4915-92c4-88b97125c45d,mining,Royalties (1415E1),Royalties,2132228079,AFN,Afghanistan,AFG,2018,2017-12-21,"2018-12-20"
MINISTRY OF MINES AND PETROLEUM (REVENUE DEPARTMENT),196ec52b-25f4-4915-92c4-88b97125c45d,mining,Other rent payments (1415E5),Surface Rent,139823969,AFN,Afghanistan,AFG,2018,2017-12-21,"2018-12-20"
MINISTRY OF MINES AND PETROLEUM (REVENUE DEPARTMENT),196ec52b-25f4-4915-92c4-88b97125c45d,mining,"Fines, penalties, and forfeits (143E)",Penalty Fee,5934753,AFN,Afghanistan,AFG,2018,2017-12-21,"2018-12-20"
MINISTRY OF MINES AND PETROLEUM (REVENUE DEPARTMENT),196ec52b-25f4-4915-92c4-88b97125c45d,mining,Administrative fees for government services (1422E),Bidding Fee,4053388,AFN,Afghanistan,AFG,2018,2017-12-21,"2018-12-20"
MINISTRY OF MINES AND PETROLEUM (REVENUE DEPARTMENT),196ec52b-25f4-4915-92c4-88b97125c45d,mining,Other rent payments (1415E5),Site Accommodation Rent,2446728,AFN,Afghanistan,AFG,2018,2017-12-21,"2018-12-20"
MINISTRY OF MINES AND PETROLEUM (REVENUE DEPARTMENT),196ec52b-25f4-4915-92c4-88b97125c45d,mining,Licence fees (114521E),License Fee - Exploitation,375052,AFN,Afghanistan,AFG,2018,2017-12-21,"2018-12-20"
MINISTRY OF MINES AND PETROLEUM (REVENUE DEPARTMENT),196ec52b-25f4-4915-92c4-88b97125c45d,mining,Administrative fees for government services (1422E),Document Fee,313488,AFN,Afghanistan,AFG,2018,2017-12-21,"2018-12-20"
MINISTRY OF MINES AND PETROLEUM (REVENUE DEPARTMENT),196ec52b-25f4-4915-92c4-88b97125c45d,mining,Licence fees (114521E),License Fees,55000,AFN,Afghanistan,AFG,2018,2017-12-21,"2018-12-20"
MINISTRY OF MINES AND PETROLEUM (REVENUE DEPARTMENT),196ec52b-25f4-4915-92c4-88b97125c45d,mining,Administrative fees for government services (1422E),Guarantee Fee,12520,AFN,Afghanistan,AFG,2018,2017-12-21,"2018-12-20"
MINISTRY OF MINES AND PETROLEUM (REVENUE DEPARTMENT),196ec52b-25f4-4915-92c4-88b97125c45d,mining,"Fines, penalties, and forfeits (143E)",Penalties of Late Payment,8514,AFN,Afghanistan,AFG,2018,2017-12-21,"2018-12-20"
MINISTRY OF MINES AND PETROLEUM (REVENUE DEPARTMENT),196ec52b-25f4-4915-92c4-88b97125c45d,mining,Royalties (1415E1),Royalties,1389285520,AFN,Afghanistan,AFG,2019,2018-12-21,"2019-12-20"
MINISTRY OF MINES AND PETROLEUM (REVENUE DEPARTMENT),196ec52b-25f4-4915-92c4-88b97125c45d,mining,Other rent payments (1415E5),Surface Rent,8.017751156E7,AFN,Afghanistan,AFG,2019,2018-12-21,"2019-12-20"
MINISTRY OF MINES AND PETROLEUM (REVENUE DEPARTMENT),196ec52b-25f4-4915-92c4-88b97125c45d,mining,"Fines, penalties, and forfeits (143E)",Penalty Fee,7261069,AFN,Afghanistan,AFG,2019,2018-12-21,"2019-12-20"
MINISTRY OF MINES AND PETROLEUM (REVENUE DEPARTMENT),196ec52b-25f4-4915-92c4-88b97125c45d,mining,Licence fees (114521E),License Fees,721197,AFN,Afghanistan,AFG,2019,2018-12-21,"2019-12-20"
MINISTRY OF MINES AND PETROLEUM (REVENUE DEPARTMENT),196ec52b-25f4-4915-92c4-88b97125c45d,mining,Administrative fees for government services (1422E),Exploitation Tender License Fee,391203,AFN,Afghanistan,AFG,2019,2018-12-21,"2019-12-20"
MINISTRY OF MINES AND PETROLEUM (REVENUE DEPARTMENT),196ec52b-25f4-4915-92c4-88b97125c45d,mining,Administrative fees for government services (1422E),Bidding Fee,377249,AFN,Afghanistan,AFG,2019,2018-12-21,"2019-12-20"
MINISTRY OF MINES AND PETROLEUM (REVENUE DEPARTMENT),196ec52b-25f4-4915-92c4-88b97125c45d,mining,Administrative fees for government services (1422E),Exploration Tender License Fee,235780,AFN,Afghanistan,AFG,2019,2018-12-21,"2019-12-20"
MINISTRY OF MINES AND PETROLEUM (REVENUE DEPARTMENT),196ec52b-25f4-4915-92c4-88b97125c45d,mining,Administrative fees for government services (1422E),Document Fee,175000,AFN,Afghanistan,AFG,2019,2018-12-21,"2019-12-20"
MINISTRY OF MINES AND PETROLEUM (REVENUE DEPARTMENT),196ec52b-25f4-4915-92c4-88b97125c45d,mining,Licence fees (114521E),License Fee - Exploitation,155281,AFN,Afghanistan,AFG,2019,2018-12-21,"2019-12-20"
MINISTRY OF MINES AND PETROLEUM (REVENUE DEPARTMENT),196ec52b-25f4-4915-92c4-88b97125c45d,mining,Administrative fees for government services (1422E),Application Fees,135000,AFN,Afghanistan,AFG,2019,2018-12-21,"2019-12-20"
MINISTRY OF MINES AND PETROLEUM (REVENUE DEPARTMENT),196ec52b-25f4-4915-92c4-88b97125c45d,mining,Other rent payments (1415E5),Site Accommodation Rent,19500,AFN,Afghanistan,AFG,2019,2018-12-21,"2019-12-20"
MINISTRY OF OIL,727b40e1-5580-4dda-92f1-56cabc60881d,oil & gas,From government participation (equity) (1412E2),State partner share of field remuneration fees,2.449252784E8,USD,Iraq,IRQ,2017,1/1/2017,"12/31/2017"
MINISTRY OF TERRITORIAL ADMINISTRATION AND DEVELOPMENT,bac536da-374f-451f-a7b4-4937d3c26587,mining,Other rent payments (1415E5),Rent fee,939394521,AMD,Armenia,ARM,2018,2018-01-01,"2018-12-31"
MINISTRY OF TERRITORIAL ADMINISTRATION AND DEVELOPMENT,bac536da-374f-451f-a7b4-4937d3c26587,mining,Other taxes payable by natural resource companies (116E),Social obligations envisaged by the Contract,132952400,AMD,Armenia,ARM,2018,2018-01-01,"2018-12-31"
MINISTRY OF TERRITORIAL ADMINISTRATION AND DEVELOPMENT,bac536da-374f-451f-a7b4-4937d3c26587,mining,Other taxes payable by natural resource companies (116E),Land disposal,16240000,AMD,Armenia,ARM,2018,2018-01-01,"2018-12-31"
MINISTRY OF TERRITORIAL ADMINISTRATION AND DEVELOPMENT,bac536da-374f-451f-a7b4-4937d3c26587,mining,Taxes on property (113E),Land tax,23157244,AMD,Armenia,ARM,2018,2018-01-01,"2018-12-31"
MINISTRY OF TERRITORIAL ADMINISTRATION AND DEVELOPMENT,bac536da-374f-451f-a7b4-4937d3c26587,mining,Taxes on property (113E),Property tax,60122774,AMD,Armenia,ARM,2018,2018-01-01,"2018-12-31"
MINISTRY OF TERRITORIAL ADMINISTRATION AND DEVELOPMENT,bac536da-374f-451f-a7b4-4937d3c26587,mining,Other taxes payable by natural resource companies (116E),Land disposal,,AMD,Armenia,ARM,2019,2019-01-01,"2019-12-31"
MINISTRY OF TERRITORIAL ADMINISTRATION AND DEVELOPMENT,bac536da-374f-451f-a7b4-4937d3c26587,mining,Taxes on property (113E),Land tax,21638707,AMD,Armenia,ARM,2019,2019-01-01,"2019-12-31"
MINISTRY OF TERRITORIAL ADMINISTRATION AND DEVELOPMENT,bac536da-374f-451f-a7b4-4937d3c26587,mining,Taxes on property (113E),Property tax,68204327,AMD,Armenia,ARM,2019,2019-01-01,"2019-12-31"
MINISTRY OF TERRITORIAL ADMINISTRATION AND DEVELOPMENT,bac536da-374f-451f-a7b4-4937d3c26587,mining,Other rent payments (1415E5),Rent fee,910227845,AMD,Armenia,ARM,2019,2019-01-01,"2019-12-31"
MINISTRY OF TERRITORIAL ADMINISTRATION AND DEVELOPMENT,bac536da-374f-451f-a7b4-4937d3c26587,mining,Compulsory transfers to government (infrastructure and other) (1415E4),Social obligations envisaged by the Contract,19330000,AMD,Armenia,ARM,2019,2019-01-01,"2019-12-31"
MINISTRY ON ENERGY AND ENERGY INDUSTRIES,e5b64395-aa19-4fe9-af2d-7cf568160946,oil & gas,Licence fees (114521E),Annual License acreage payments,84971794,TTD,Trinidad and Tobago,TTO,2017,2016-10-01,"2017-09-30"
MINISTRY ON ENERGY AND ENERGY INDUSTRIES,e5b64395-aa19-4fe9-af2d-7cf568160946,oil & gas,Royalties (1415E1),Royalty,883556774,TTD,Trinidad and Tobago,TTO,2017,2016-10-01,"2017-09-30"
MINISTRY ON ENERGY AND ENERGY INDUSTRIES,e5b64395-aa19-4fe9-af2d-7cf568160946,oil & gas,Bonuses (1415E2),PSC signature bonuses,,TTD,Trinidad and Tobago,TTO,2017,2016-10-01,"2017-09-30"
MINISTRY ON ENERGY AND ENERGY INDUSTRIES,e5b64395-aa19-4fe9-af2d-7cf568160946,oil & gas,Bonuses (1415E2),Transfer fees,,TTD,Trinidad and Tobago,TTO,2017,2016-10-01,"2017-09-30"
MINISTRY ON ENERGY AND ENERGY INDUSTRIES,e5b64395-aa19-4fe9-af2d-7cf568160946,oil & gas,Delivered/paid directly to government (1415E31),Production Sharing Contract (PSC) share of profits,1106912601,TTD,Trinidad and Tobago,TTO,2017,2016-10-01,"2017-09-30"
MINISTRY ON ENERGY AND ENERGY INDUSTRIES,e5b64395-aa19-4fe9-af2d-7cf568160946,oil & gas,Compulsory transfers to government (infrastructure and other) (1415E4),PSC Bidding fees,,TTD,Trinidad and Tobago,TTO,2017,2016-10-01,"2017-09-30"
MINISTRY ON ENERGY AND ENERGY INDUSTRIES,e5b64395-aa19-4fe9-af2d-7cf568160946,oil & gas,Compulsory transfers to government (infrastructure and other) (1415E4),Training Fees,37402123,TTD,Trinidad and Tobago,TTO,2017,2016-10-01,"2017-09-30"
MINISTRY ON ENERGY AND ENERGY INDUSTRIES,e5b64395-aa19-4fe9-af2d-7cf568160946,oil & gas,Compulsory transfers to government (infrastructure and other) (1415E4),R&D Fees,37229920,TTD,Trinidad and Tobago,TTO,2017,2016-10-01,"2017-09-30"
MINISTRY ON ENERGY AND ENERGY INDUSTRIES,e5b64395-aa19-4fe9-af2d-7cf568160946,oil & gas,Compulsory transfers to government (infrastructure and other) (1415E4),Abandonment Provision – Payments into Environmental Escrow Account,144089372,TTD,Trinidad and Tobago,TTO,2017,2016-10-01,"2017-09-30"
MINISTRY ON ENERGY AND ENERGY INDUSTRIES,e5b64395-aa19-4fe9-af2d-7cf568160946,oil & gas,Compulsory transfers to government (infrastructure and other) (1415E4),PSC’s Holding Fee,27082473,TTD,Trinidad and Tobago,TTO,2017,2016-10-01,"2017-09-30"
MINISTRY ON ENERGY AND ENERGY INDUSTRIES,e5b64395-aa19-4fe9-af2d-7cf568160946,oil & gas,Compulsory transfers to government (infrastructure and other) (1415E4),Production Bonus,,TTD,Trinidad and Tobago,TTO,2017,2016-10-01,"2017-09-30"
MINISTRY ON ENERGY AND ENERGY INDUSTRIES,e5b64395-aa19-4fe9-af2d-7cf568160946,oil & gas,Compulsory transfers to government (infrastructure and other) (1415E4),Technical assistance,20257100,TTD,Trinidad and Tobago,TTO,2017,2016-10-01,"2017-09-30"
MINISTRY ON ENERGY AND ENERGY INDUSTRIES,e5b64395-aa19-4fe9-af2d-7cf568160946,oil & gas,Compulsory transfers to government (infrastructure and other) (1415E4),Scholarships,13341660,TTD,Trinidad and Tobago,TTO,2017,2016-10-01,"2017-09-30"
MINISTRY ON ENERGY AND ENERGY INDUSTRIES,e5b64395-aa19-4fe9-af2d-7cf568160946,oil & gas,Other rent payments (1415E5),Minimum Rent E&P,5804884,TTD,Trinidad and Tobago,TTO,2017,2016-10-01,"2017-09-30"
MINISTRY ON ENERGY AND ENERGY INDUSTRIES,e5b64395-aa19-4fe9-af2d-7cf568160946,oil & gas,Other rent payments (1415E5),Other payments under PSCs,649813753,TTD,Trinidad and Tobago,TTO,2017,2016-10-01,"2017-09-30"
MINISTRY ON ENERGY AND ENERGY INDUSTRIES,e5b64395-aa19-4fe9-af2d-7cf568160946,oil & gas,Administrative fees for government services (1422E),Petroleum Impost,93434641,TTD,Trinidad and Tobago,TTO,2017,2016-10-01,"2017-09-30"
MINISTRY ON ENERGY AND ENERGY INDUSTRIES,e5b64395-aa19-4fe9-af2d-7cf568160946,oil & gas,Administrative fees for government services (1422E),Administration Fees,71139547,TTD,Trinidad and Tobago,TTO,2017,2016-10-01,"2017-09-30"
MINISTRY ON ENERGY AND ENERGY INDUSTRIES,e5b64395-aa19-4fe9-af2d-7cf568160946,mining,Administrative fees for government services (1422E),Application for Renewal of Licence,2000,TTD,Trinidad and Tobago,TTO,2017,2016-10-01,"2017-09-30"
MINISTRY ON ENERGY AND ENERGY INDUSTRIES,e5b64395-aa19-4fe9-af2d-7cf568160946,mining,Administrative fees for government services (1422E),Annual Mining Licence Fee,6223,TTD,Trinidad and Tobago,TTO,2017,2016-10-01,"2017-09-30"
MINISTRY ON ENERGY AND ENERGY INDUSTRIES,e5b64395-aa19-4fe9-af2d-7cf568160946,oil & gas,Compulsory transfers to government (infrastructure and other) (1415E4),Abandonment Provision – Payments into Environmental Escrow Account,,TTD,Trinidad and Tobago,TTO,2018,2017-10-01,"2018-09-30"
MINISTRY ON ENERGY AND ENERGY INDUSTRIES,e5b64395-aa19-4fe9-af2d-7cf568160946,oil & gas,Administrative fees for government services (1422E),Administration Fees,61507030,TTD,Trinidad and Tobago,TTO,2018,2017-10-01,"2018-09-30"
MINISTRY ON ENERGY AND ENERGY INDUSTRIES,e5b64395-aa19-4fe9-af2d-7cf568160946,oil & gas,Other rent payments (1415E5),Annual License acreage payments,90869512,TTD,Trinidad and Tobago,TTO,2018,2017-10-01,"2018-09-30"
MINISTRY ON ENERGY AND ENERGY INDUSTRIES,e5b64395-aa19-4fe9-af2d-7cf568160946,oil & gas,Other rent payments (1415E5),Minimum Rent E&P,6057258,TTD,Trinidad and Tobago,TTO,2018,2017-10-01,"2018-09-30"
MINISTRY ON ENERGY AND ENERGY INDUSTRIES,e5b64395-aa19-4fe9-af2d-7cf568160946,oil & gas,Delivered/paid directly to government (1415E31),Other payments under PSCs,756305762,TTD,Trinidad and Tobago,TTO,2018,2017-10-01,"2018-09-30"
MINISTRY ON ENERGY AND ENERGY INDUSTRIES,e5b64395-aa19-4fe9-af2d-7cf568160946,oil & gas,Administrative fees for government services (1422E),Petroleum Impost,75504575,TTD,Trinidad and Tobago,TTO,2018,2017-10-01,"2018-09-30"
MINISTRY ON ENERGY AND ENERGY INDUSTRIES,e5b64395-aa19-4fe9-af2d-7cf568160946,oil & gas,"Ordinary taxes on income, profits and capital gains (1112E1)",Petroleum Production Levy,187606760,TTD,Trinidad and Tobago,TTO,2018,2017-10-01,"2018-09-30"
MINISTRY ON ENERGY AND ENERGY INDUSTRIES,e5b64395-aa19-4fe9-af2d-7cf568160946,oil & gas,Compulsory transfers to government (infrastructure and other) (1415E4),Production Bonus,,TTD,Trinidad and Tobago,TTO,2018,2017-10-01,"2018-09-30"
MINISTRY ON ENERGY AND ENERGY INDUSTRIES,e5b64395-aa19-4fe9-af2d-7cf568160946,oil & gas,Delivered/paid directly to government (1415E31),Production Sharing Contract (PSC) share of profits,1273271006,TTD,Trinidad and Tobago,TTO,2018,2017-10-01,"2018-09-30"
MINISTRY ON ENERGY AND ENERGY INDUSTRIES,e5b64395-aa19-4fe9-af2d-7cf568160946,oil & gas,Compulsory transfers to government (infrastructure and other) (1415E4),PSC Bidding fees,,TTD,Trinidad and Tobago,TTO,2018,2017-10-01,"2018-09-30"
MINISTRY ON ENERGY AND ENERGY INDUSTRIES,e5b64395-aa19-4fe9-af2d-7cf568160946,oil & gas,Bonuses (1415E2),PSC signature bonuses,,TTD,Trinidad and Tobago,TTO,2018,2017-10-01,"2018-09-30"
MINISTRY ON ENERGY AND ENERGY INDUSTRIES,e5b64395-aa19-4fe9-af2d-7cf568160946,oil & gas,Compulsory transfers to government (infrastructure and other) (1415E4),PSC’s Holding Fee,13829804,TTD,Trinidad and Tobago,TTO,2018,2017-10-01,"2018-09-30"
MINISTRY ON ENERGY AND ENERGY INDUSTRIES,e5b64395-aa19-4fe9-af2d-7cf568160946,oil & gas,Compulsory transfers to government (infrastructure and other) (1415E4),R&D Fees,40113174,TTD,Trinidad and Tobago,TTO,2018,2017-10-01,"2018-09-30"
MINISTRY ON ENERGY AND ENERGY INDUSTRIES,e5b64395-aa19-4fe9-af2d-7cf568160946,oil & gas,Royalties (1415E1),Royalty,1936137129,TTD,Trinidad and Tobago,TTO,2018,2017-10-01,"2018-09-30"
MINISTRY ON ENERGY AND ENERGY INDUSTRIES,e5b64395-aa19-4fe9-af2d-7cf568160946,mining,Royalties (1415E1),Royalty,2151784,TTD,Trinidad and Tobago,TTO,2018,2017-10-01,"2018-09-30"
MINISTRY ON ENERGY AND ENERGY INDUSTRIES,e5b64395-aa19-4fe9-af2d-7cf568160946,oil & gas,Compulsory transfers to government (infrastructure and other) (1415E4),Scholarships,10491396,TTD,Trinidad and Tobago,TTO,2018,2017-10-01,"2018-09-30"
MINISTRY ON ENERGY AND ENERGY INDUSTRIES,e5b64395-aa19-4fe9-af2d-7cf568160946,oil & gas,Compulsory transfers to government (infrastructure and other) (1415E4),Technical assistance,834263,TTD,Trinidad and Tobago,TTO,2018,2017-10-01,"2018-09-30"
MINISTRY ON ENERGY AND ENERGY INDUSTRIES,e5b64395-aa19-4fe9-af2d-7cf568160946,oil & gas,Compulsory transfers to government (infrastructure and other) (1415E4),Training Fees,38184968,TTD,Trinidad and Tobago,TTO,2018,2017-10-01,"2018-09-30"
MINISTRY ON ENERGY AND ENERGY INDUSTRIES,e5b64395-aa19-4fe9-af2d-7cf568160946,oil & gas,Bonuses (1415E2),Transfer fees,,TTD,Trinidad and Tobago,TTO,2018,2017-10-01,"2018-09-30"
MISSAN OIL COMPANY,9009b5c4-de37-4057-85d6-da9e78735c9c,oil & gas,Delivered/paid to state-owned enterprise(s) (1415E32),Internal Service Payments,196912014,USD,Iraq,IRQ,2018,1/1/2018,"12/31/2018"
MONGOLIAN CUSTOMS GENERAL ADMINISTRATION,ff501221-5442-4e13-919f-2a30a8155ad1,mining,"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",Value Added Tax (Customs),116610087000,MNT,Mongolia,MNG,2018,1/1/2018,"12/31/2018"
MONGOLIAN CUSTOMS GENERAL ADMINISTRATION,ff501221-5442-4e13-919f-2a30a8155ad1,mining,Customs and other import duties (1151E),Customs service fee,69347798000,MNT,Mongolia,MNG,2018,1/1/2018,"12/31/2018"
MONGOLIAN CUSTOMS GENERAL ADMINISTRATION,ff501221-5442-4e13-919f-2a30a8155ad1,mining,Customs and other import duties (1151E),Customs tax,61432774000,MNT,Mongolia,MNG,2018,1/1/2018,"12/31/2018"
MONGOLIAN CUSTOMS GENERAL ADMINISTRATION,ff501221-5442-4e13-919f-2a30a8155ad1,mining,Excise taxes (1142E),Excise tax on vehicle fuel and oil materials,114885000,MNT,Mongolia,MNG,2018,1/1/2018,"12/31/2018"
MONGOLIAN CUSTOMS GENERAL ADMINISTRATION,ff501221-5442-4e13-919f-2a30a8155ad1,mining,Motor vehicle taxes (11451E),Tax on petrol and diesel fuel,,MNT,Mongolia,MNG,2018,1/1/2018,"12/31/2018"
MPOHOR WASSA EAST,29af52b4-736e-455c-bdc0-3478d8eeef8d,mining,Taxes on property (113E),Property Rates,44206,GHS,Ghana,GHA,2017,2017-01-01,"2017-12-31"
MPOHOR WASSA EAST,29af52b4-736e-455c-bdc0-3478d8eeef8d,mining,Taxes on property (113E),Property Rates,44206,GHS,Ghana,GHA,2018,2018-01-01,"2018-12-31"
MPOHOR WASSA EAST,29af52b4-736e-455c-bdc0-3478d8eeef8d,mining,Taxes on property (113E),Property Rates,32936,USD,Ghana,GHA,2019,2019-01-01,"2019-12-31"
MSALALA DISTRICT COUNCIL,5582bb0d-dafb-483a-a841-4d3e143cad06,other,"Ordinary taxes on income, profits and capital gains (1112E1)",Service Levy,4.725286602E8,TZS,Tanzania,TZA,2018,2017-07-01,"2018-06-30"
MTWARA DISTRICT COUNCIL,c7ea5690-cdd8-418f-b430-a85ceb1d487c,other,"Ordinary taxes on income, profits and capital gains (1112E1)",Service Levy,600082869,TZS,Tanzania,TZA,2018,2017-07-01,"2018-06-30"
MUNICIPALIDADES,46b1ae4d-ad7c-4f36-ad2e-1cbc979b26a8,oil & gas,Taxes on property (113E),Impuesto Unico Sobre Inmueble - IUSI -,373287.43,GTQ,Guatemala,GTM,2017,2017-01-01,"2017-12-01"
MUNICIPALIDADES,46b1ae4d-ad7c-4f36-ad2e-1cbc979b26a8,mining,Royalties (1415E1),Regalias obligatorias municipalidades,15141821,GTQ,Guatemala,GTM,2017,2017-01-01,"2017-12-01"
MUNICIPALIDADES,46b1ae4d-ad7c-4f36-ad2e-1cbc979b26a8,mining,Voluntary transfers to government (donations) (144E1),Regalias voluntarias municipalidades,4.631686155E7,GTQ,Guatemala,GTM,2017,2017-01-01,"2017-12-01"
MUNICIPALIDADES,46b1ae4d-ad7c-4f36-ad2e-1cbc979b26a8,mining,Taxes on property (113E),Impuesto Unico Sobre Inmueble - IUSI -,1470018.44,GTQ,Guatemala,GTM,2017,2017-01-01,"2017-12-01"
MUNICIPALITIES (LEVEL OF LOCAL GOVERNMENT),17f8082f-aee1-478e-b6da-1235dc87068b,n/a,"Extraordinary taxes on income, profits and capital gains (1112E2)",Trade Tax,1.036284262E8,EUR,Germany,DEU,2017,2017-01-01,"2017-12-31"
MUNICIPALITIES (LEVEL OF LOCAL GOVERNMENT),17f8082f-aee1-478e-b6da-1235dc87068b,n/a,"Extraordinary taxes on income, profits and capital gains (1112E2)",Trade Tax,1.719730906E8,EUR,Germany,DEU,2018,2018-01-01,"2018-12-31"
MUNICIPALITIES (LEVEL OF LOCAL GOVERNMENT),17f8082f-aee1-478e-b6da-1235dc87068b,n/a,Other rent payments (1415E5),Lease Payments,2001072.7,EUR,Germany,DEU,2018,2018-01-01,"2018-12-31"
MUNICIPALITIES (LEVEL OF LOCAL GOVERNMENT),17f8082f-aee1-478e-b6da-1235dc87068b,n/a,"Extraordinary taxes on income, profits and capital gains (1112E2)",Trade Tax,125645915,EUR,Germany,DEU,2019,2019-01-01,"2019-12-31"
MUNICIPALITIES (LEVEL OF LOCAL GOVERNMENT),17f8082f-aee1-478e-b6da-1235dc87068b,n/a,Other rent payments (1415E5),Lease Payments,3533987.12,EUR,Germany,DEU,2019,2019-01-01,"2019-12-31"
MUNICIPALITIES (LEVEL OF LOCAL GOVERNMENT),17f8082f-aee1-478e-b6da-1235dc87068b,n/a,"Extraordinary taxes on income, profits and capital gains (1112E2)",Trade Tax,4.190725597E7,EUR,Germany,DEU,2020,2020-01-01,"2020-12-31"
MUNICIPALITIES (LEVEL OF LOCAL GOVERNMENT),17f8082f-aee1-478e-b6da-1235dc87068b,n/a,Other rent payments (1415E5),Lease Payments,3447542.2,EUR,Germany,DEU,2020,2020-01-01,"2020-12-31"
MUNICIPALITY OF BULQIZË,bda5f6e4-73da-4089-9c7c-35e889d9a7fb,mining,"Ordinary taxes on income, profits and capital gains (1112E1)",Other payments to the State and local government units,5600000,ALL,Albania,ALB,2017,2017-01-01,"2017-12-31"
MUNICIPALITY OF BULQIZË,bda5f6e4-73da-4089-9c7c-35e889d9a7fb,mining,"Ordinary taxes on income, profits and capital gains (1112E1)",Local Taxes,8540000,ALL,Albania,ALB,2018,2018-01-01,"2018-12-31"
MUNICIPALITY OF BULQIZË,bda5f6e4-73da-4089-9c7c-35e889d9a7fb,oil & gas,"Ordinary taxes on income, profits and capital gains (1112E1)",Local Taxes,820000,ALL,Albania,ALB,2018,2018-01-01,"2018-12-31"
MUNICIPALITY OF KRUJË,a5cb8a34-860b-409c-a36b-e7ee040e3553,mining,Administrative fees for government services (1422E),Other payments to the State and local government units,107357802,ALL,Albania,ALB,2017,2017-01-01,"2017-12-31"
MUNICIPALITY OF KRUJË,a5cb8a34-860b-409c-a36b-e7ee040e3553,mining,"Ordinary taxes on income, profits and capital gains (1112E1)",Local Taxes,94160577,ALL,Albania,ALB,2018,2018-01-01,"2018-12-31"
MUNICIPALITY OF LUSHNJË,72ffbf53-f37d-45fb-b67c-360c55a76dd3,oil & gas,Administrative fees for government services (1422E),Local Taxes,3500000,ALL,Albania,ALB,2017,2017-01-01,"2017-12-31"
MUNICIPALITY OF LUSHNJË,72ffbf53-f37d-45fb-b67c-360c55a76dd3,other,Other taxes payable by natural resource companies (116E),Other payments to the State and local government units,,ALL,Albania,ALB,2017,2017-01-01,"2017-12-31"
MUNICIPALITY OF LUSHNJË,72ffbf53-f37d-45fb-b67c-360c55a76dd3,oil & gas,"Ordinary taxes on income, profits and capital gains (1112E1)",Local Taxes,3579840,ALL,Albania,ALB,2018,2018-01-01,"2018-12-31"
MUNICIPALITY OF PATOS,8b2d3f19-f51c-483f-918f-3a9d1185bb69,oil & gas,Administrative fees for government services (1422E),Local Taxes,36070344,ALL,Albania,ALB,2017,2017-01-01,"2017-12-31"
MUNICIPALITY OF PATOS,8b2d3f19-f51c-483f-918f-3a9d1185bb69,mining,Administrative fees for government services (1422E),Other payments to the State and local government units,242944,ALL,Albania,ALB,2017,2017-01-01,"2017-12-31"
MUNICIPALITY OF PATOS,8b2d3f19-f51c-483f-918f-3a9d1185bb69,mining,"Ordinary taxes on income, profits and capital gains (1112E1)",Local Taxes,236844,ALL,Albania,ALB,2018,2018-01-01,"2018-12-31"
MUNICIPALITY OF PATOS,8b2d3f19-f51c-483f-918f-3a9d1185bb69,oil & gas,"Ordinary taxes on income, profits and capital gains (1112E1)",Local Taxes,38728286,ALL,Albania,ALB,2018,2018-01-01,"2018-12-31"
